,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
78757,2021-22,Marcus Forss,FWD,82,0.1,9,Leicester,8890,1,53,TRUE,9,0.1,0,2,915,740,82,1,33
78759,2021-22,Joe Gelhardt,FWD,87,7.1,20,Wolves,30618,4,45,TRUE,9,10.8,5,55,6569,2554,87,0,27
78761,2021-22,Folarin Balogun,FWD,81,0,2,Aston Villa,30470,0,48,TRUE,9,0,0,0,1995,2225,81,0,0
78782,2021-22,Jürgen Locadia,FWD,83,0,12,Man City,39549,0,45,TRUE,9,0,0,0,3427,3535,83,0,0
78783,2021-22,Dwight Gayle,FWD,85,0,7,Crystal Palace,12446,0,53,FALSE,9,0,0,0,640,879,85,0,0
78786,2021-22,Michy Batshuayi,FWD,84,0,15,Norwich,4962,0,55,TRUE,9,0,0,0,0,101,84,0,0
78790,2021-22,Anthony Martial,FWD,88,0,11,Liverpool,50129,0,76,TRUE,9,0,0,0,256,2743,88,0,0
78797,2021-22,Rodrigo Moreno,FWD,87,16.3,20,Wolves,94193,8,63,TRUE,9,66,56.6,40,6427,7952,87,1,90
78799,2021-22,Callum Wilson,FWD,85,5.9,7,Crystal Palace,125608,5,73,FALSE,9,1.6,29,28,50544,4903,85,1,90
78818,2021-22,Patson Daka,FWD,82,6.7,3,Brentford,90226,4,71,FALSE,9,11.9,22.2,33,55309,2902,82,1,45
78845,2021-22,Danny Ings,FWD,81,2.5,1,Arsenal,1392392,2,78,FALSE,9,3.3,1.4,20,88864,56567,81,3,76
78847,2021-22,Gabriel Fernando de Jesus,FWD,83,10.8,4,Brighton,652314,5,86,FALSE,9,23.9,29,55,147133,48277,83,1,86
78852,2021-22,Florin Andone,FWD,83,0,12,Man City,5150,0,50,TRUE,9,0,0,0,0,198,83,0,0
78853,2021-22,Dominic Calvert-Lewin,FWD,86,0,18,Watford,266597,0,80,TRUE,9,0,0,0,2005,26154,86,0,0
78855,2021-22,Ellis Simms,FWD,86,0,18,Watford,12628,0,45,TRUE,9,0,0,0,2279,1453,86,0,0
78859,2021-22,Ollie Watkins,FWD,81,4.3,1,Arsenal,151676,1,73,FALSE,9,3.2,3.8,36,15127,11988,81,3,90
78877,2021-22,Patrick Bamford,FWD,87,0,20,Wolves,362630,0,78,TRUE,9,0,0,0,324,45476,87,0,0
78879,2021-22,Salomón Rondón,FWD,86,2.5,18,Watford,21374,1,60,TRUE,9,5,6.4,14,7557,3382,86,5,90
78882,2021-22,Jamie Vardy,FWD,82,0,3,Brentford,2616698,1,107,FALSE,9,0.3,0,0,1318751,30257,82,0,45
78900,2021-22,Adam Armstrong,FWD,89,0.1,5,Burnley,243483,1,60,TRUE,9,0.5,0,0,16485,33018,89,0,1
78901,2021-22,Joshua Sargent,FWD,84,0.7,6,Chelsea,10361,2,54,FALSE,9,2.3,4.4,0,1426,890,84,5,68
78907,2021-22,Pierre-Emerick Aubameyang,FWD,81,14.9,2,Aston Villa,324854,6,99,TRUE,9,24.6,56,68,123622,15005,81,1,90
78911,2021-22,Allan Saint-Maximin,FWD,85,0.6,7,Crystal Palace,1478050,2,68,FALSE,9,3.8,0,4,123167,87665,85,1,80
78920,2021-22,Joelinton Cássio Apolinário de Lira,FWD,85,0.4,7,Crystal Palace,34214,0,58,FALSE,9,1,0.8,2,2904,3008,85,0,9
78923,2021-22,Christian Benteke,FWD,85,16.2,14,Newcastle,76713,5,63,TRUE,9,38,39.8,84,15548,3813,85,1,90
78927,2021-22,Jay Rodriguez,FWD,89,1.7,16,Southampton,44182,0,53,FALSE,9,0,0,18,1058,2066,89,0,20
78933,2021-22,Cameron Archer,FWD,81,0,1,Arsenal,121608,0,45,FALSE,9,0,0,0,17635,10486,81,0,0
78941,2021-22,Chris Wood,FWD,89,2.2,16,Southampton,106302,2,68,FALSE,9,2.3,0.8,19,3413,10722,89,2,90
78948,2021-22,Jordan Ayew,FWD,85,0,14,Newcastle,48508,0,59,TRUE,9,0,0,0,5747,2788,85,0,0
78954,2021-22,Roberto Firmino,FWD,88,5.4,13,Man Utd,318455,2,88,FALSE,9,14.4,7.2,32,144606,11883,88,0,76
78961,2021-22,Teemu Pukki,FWD,84,2,6,Chelsea,366120,2,59,FALSE,9,16.3,3.2,0,9213,46872,84,7,90
78964,2021-22,Adedapo Awokoya-Mebude,FWD,86,0,8,Everton,8513,0,45,FALSE,9,0,0,0,0,282,86,0,0
78965,2021-22,Kelechi Iheanacho,FWD,82,3.3,3,Brentford,250883,2,70,FALSE,9,23,7,3,57269,12434,82,1,90
78966,2021-22,Ashley Fletcher,FWD,86,0,8,Everton,20508,0,49,FALSE,9,0,0,0,983,2456,86,0,0
78968,2021-22,Lewis Richardson,FWD,89,0,16,Southampton,103382,0,45,FALSE,9,0,0,0,3177,10140,89,0,0
78988,2021-22,Ivan Toney,FWD,82,9.3,9,Leicester,1486617,2,65,TRUE,9,32.8,16.8,43,261368,55918,82,2,90
78994,2021-22,Odsonne Edouard,FWD,85,4.4,14,Newcastle,283268,2,65,TRUE,9,5.6,8,30,81860,15515,85,1,90
79005,2021-22,Olivier Giroud,FWD,84,0,15,Norwich,1331,0,65,TRUE,9,0,0,0,0,11,84,0,0
79008,2021-22,Edinson Cavani,FWD,88,3.6,11,Liverpool,150187,1,84,TRUE,9,0.5,1,34,1087,3511,88,0,28
79014,2021-22,Michael Obafemi,FWD,89,0,5,Burnley,325414,0,45,TRUE,9,0,0,0,0,23808,89,0,0
79026,2021-22,Ashley Barnes,FWD,89,0,16,Southampton,98177,0,53,FALSE,9,0,0,0,3859,7168,89,0,0
79028,2021-22,Romelu Lukaku,FWD,84,0,15,Norwich,1585998,0,116,TRUE,9,0,0,0,113773,1571213,84,0,0
79032,2021-22,Shane Long,FWD,89,0,5,Burnley,13042,0,54,TRUE,9,0,0,0,1124,893,89,0,0
79034,2021-22,Adam Idah,FWD,84,0,6,Chelsea,35619,0,49,FALSE,9,0,0,0,3679,2737,84,0,0
79038,2021-22,Mbwana Ally Samatta,FWD,81,0,1,Arsenal,66,0,55,FALSE,9,0,0,0,0,1,81,0,0
79062,2021-22,Timo Werner,FWD,84,0,15,Norwich,150038,0,86,TRUE,9,0,0,0,18730,47380,84,0,0
79070,2021-22,Lewis Dobbin,FWD,86,0,18,Watford,34686,0,45,TRUE,9,0,0,0,9281,4381,86,0,0
79074,2021-22,Patrick Cutrone,FWD,87,0,10,Leeds,5025,0,50,FALSE,9,0,0,0,0,181,87,0,0
79085,2021-22,Harry Kane,FWD,90,3.8,19,West Ham,563973,2,121,FALSE,9,4.5,8,25,152065,14570,90,1,90
79086,2021-22,Troy Deeney,FWD,86,0,8,Everton,37936,0,54,FALSE,9,0,0,0,0,2019,86,0,0
79096,2021-22,João Pedro Junqueira de Jesus,FWD,86,4,8,Everton,7600,4,54,FALSE,9,11.3,18.8,10,972,539,86,0,26
79110,2021-22,Neal Maupay,FWD,83,0.1,12,Man City,335677,1,66,TRUE,9,1.3,0,0,23185,71946,83,3,57
79111,2021-22,Danny Welbeck,FWD,83,0,12,Man City,15348,0,60,TRUE,9,0,0,0,110,2629,83,0,0
79113,2021-22,Aaron Connolly,FWD,83,0,12,Man City,9697,0,53,TRUE,9,0,0,0,743,1077,83,0,0
79125,2021-22,Andi Zeqiri,FWD,83,0,12,Man City,32418,0,45,TRUE,9,0,0,0,0,1465,83,0,0
79126,2021-22,Fabio Silva,FWD,87,0,10,Leeds,34832,0,57,FALSE,9,0,0,0,1111,1779,87,0,0
79127,2021-22,Michail Antonio,FWD,90,10.4,17,Spurs,3837127,7,81,TRUE,9,28.8,36.6,39,141902,172011,90,0,90
79137,2021-22,Wesley Moraes,FWD,81,0,1,Arsenal,10770,0,54,FALSE,9,0,0,0,0,382,81,0,0
79140,2021-22,Juan Camilo Hernández Suárez,FWD,86,12.2,8,Everton,130577,5,50,FALSE,9,61.5,27.2,33,3821,10367,86,2,90
79143,2021-22,Daniel N'Lundulu,FWD,89,0,5,Burnley,1384,0,45,TRUE,9,0,0,0,0,35,89,0,0
79179,2021-22,Halil Dervişoğlu,FWD,82,0,9,Leicester,1320,0,54,TRUE,9,0,0,0,0,50,82,0,0
79184,2021-22,Jordan Hugill,FWD,84,0,6,Chelsea,973,0,54,FALSE,9,0,0,0,0,41,84,0,0
79186,2021-22,Nathan Broadhead,FWD,86,0,18,Watford,1795,0,45,TRUE,9,0,0,0,0,63,86,0,0
79199,2021-22,Keinan Davis,FWD,91,0,19,West Ham,167472,0,44,TRUE,10,0,0,0,31593,16266,91,0,0
79205,2021-22,Moise Kean,FWD,100,0,20,Wolves,1196,0,60,FALSE,10,0,0,0,0,35,100,0,0
79215,2021-22,Joshua King,FWD,99,6.3,16,Southampton,318289,2,56,TRUE,10,41.7,8.8,12,243629,12543,99,1,90
79216,2021-22,Richarlison de Andrade,FWD,100,6.2,20,Wolves,374753,2,74,FALSE,10,11.3,3.4,47,44309,13796,100,2,90
79229,2021-22,Armando Broja,FWD,99,0,18,Watford,103445,0,50,FALSE,10,0,0,0,30099,24928,99,0,0
79231,2021-22,Stipe Perica,FWD,99,0,16,Southampton,75787,0,45,TRUE,10,0,0,0,0,4907,99,0,0
79233,2021-22,Isaac Success Ajayi,FWD,99,0,16,Southampton,10815,0,50,TRUE,10,0,0,0,0,560,99,0,0
79237,2021-22,Robert Street,FWD,95,0,12,Man City,119210,0,45,FALSE,10,0,0,0,11041,9965,95,0,0
79243,2021-22,Tammy Abraham,FWD,96,0,14,Newcastle,12097,0,65,FALSE,10,0,0,0,0,210,96,0,0
79264,2021-22,Raúl Jiménez,FWD,100,8.5,8,Everton,635045,9,76,TRUE,10,4.7,33.6,47,59721,49776,100,1,89
79268,2021-22,Emmanuel Dennis,FWD,99,0,16,Southampton,656143,0,52,TRUE,10,0,0,0,15799,149966,99,0,0
79287,2021-22,Edward Nketiah,FWD,93,0,9,Leicester,10087,0,54,FALSE,10,0,0,0,1580,1023,93,0,0
79296,2021-22,Che Adams,FWD,99,7.7,18,Watford,65952,7,68,FALSE,10,11.4,33.2,32,3840,4784,99,0,90
79302,2021-22,Hee-Chan Hwang,FWD,100,2.2,8,Everton,967184,2,57,TRUE,10,4.2,10,8,379673,26546,100,1,90
79337,2021-22,Cristiano Ronaldo dos Santos Aveiro,FWD,98,12,17,Spurs,2628861,12,124,FALSE,10,29,53.8,37,41540,474599,98,0,70
79339,2021-22,Divock Origi,FWD,94,0,4,Brighton,85382,0,49,TRUE,10,0,0,0,3550,7435,94,0,0
79345,2021-22,Andre Gray,FWD,99,0,16,Southampton,5947,0,54,TRUE,10,0,0,0,0,319,99,0,0
79347,2021-22,Jean-Philippe Mateta,FWD,95,0,12,Man City,6458,0,53,FALSE,10,0,0,0,511,497,95,0,0
79348,2021-22,Dane Scarlett,FWD,98,0,13,Man Utd,254647,0,45,TRUE,10,0,0,0,8821,18561,98,0,0
79354,2021-22,Sam Greenwood,FWD,97,0,15,Norwich,169058,0,45,FALSE,10,0,0,0,6943,12899,97,0,0
79356,2021-22,Alexandre Lacazette,FWD,93,1.2,9,Leicester,89585,1,83,FALSE,10,3.2,1.2,8,6603,5135,93,0,57
79374,2021-22,Matej Vydra,FWD,92,0.4,3,Brentford,27614,1,52,TRUE,10,0.3,1.2,2,3684,2072,92,1,22
79376,2021-22,Marcus Forss,FWD,92,2.4,5,Burnley,9820,2,53,FALSE,10,0.3,1.8,22,1876,1223,92,3,90
79378,2021-22,Joe Gelhardt,FWD,97,0,15,Norwich,72899,0,45,FALSE,10,0,0,0,41529,6385,97,0,0
79380,2021-22,Folarin Balogun,FWD,93,0,9,Leicester,30696,0,48,FALSE,10,0,0,0,2653,3136,93,0,0
79401,2021-22,Jürgen Locadia,FWD,94,0,11,Liverpool,41603,0,45,FALSE,10,0,0,0,6160,4870,94,0,0
79402,2021-22,Dwight Gayle,FWD,96,0,6,Chelsea,12310,0,53,TRUE,10,0,0,0,671,1009,96,0,0
79405,2021-22,Michy Batshuayi,FWD,96,0,14,Newcastle,4852,0,55,FALSE,10,0,0,0,0,114,96,0,0
79410,2021-22,Anthony Martial,FWD,98,0,17,Spurs,48505,0,76,FALSE,10,0,0,0,318,2290,98,0,0
79417,2021-22,Rodrigo Moreno,FWD,97,7.8,15,Norwich,162086,6,63,FALSE,10,13,38.6,26,65378,8185,97,1,87
79419,2021-22,Callum Wilson,FWD,96,0.3,6,Chelsea,135441,2,73,TRUE,10,1.6,0,6,26831,16024,96,3,90
79438,2021-22,Patson Daka,FWD,93,0.4,1,Arsenal,123886,1,71,TRUE,10,0.9,1,2,44657,13119,93,0,20
79465,2021-22,Danny Ings,FWD,91,0,19,West Ham,1330944,0,78,TRUE,10,0,0,0,52056,114137,91,0,0
79467,2021-22,Gabriel Fernando de Jesus,FWD,95,9.4,7,Crystal Palace,852322,2,87,TRUE,10,16.5,11,66,222277,37900,95,2,90
79472,2021-22,Florin Andone,FWD,94,0,11,Liverpool,4906,0,50,FALSE,10,0,0,0,0,247,94,0,0
79473,2021-22,Dominic Calvert-Lewin,FWD,100,0,20,Wolves,242613,0,80,FALSE,10,0,0,0,408,24557,100,0,0
79475,2021-22,Ellis Simms,FWD,100,0,20,Wolves,14433,0,45,FALSE,10,0,0,0,2629,1937,100,0,0
79479,2021-22,Ollie Watkins,FWD,91,8.1,19,West Ham,141166,7,73,TRUE,10,2.7,44.2,34,7446,18435,91,4,90
79497,2021-22,Patrick Bamford,FWD,97,0,15,Norwich,330614,0,78,FALSE,10,0,0,0,1176,33724,97,0,0
79499,2021-22,Salomón Rondón,FWD,100,0,20,Wolves,17720,1,60,FALSE,10,0,0,0,2202,6028,100,0,1
79502,2021-22,Jamie Vardy,FWD,93,4.1,1,Arsenal,2646688,1,108,TRUE,10,22.7,4.6,14,324420,265860,93,2,90
79520,2021-22,Adam Armstrong,FWD,99,7.5,18,Watford,204055,5,59,FALSE,10,21.5,10.2,43,8355,48608,99,0,90
79521,2021-22,Joshua Sargent,FWD,97,0.9,10,Leeds,11532,2,54,TRUE,10,4.1,4.6,0,2065,1255,97,2,76
79527,2021-22,Pierre-Emerick Aubameyang,FWD,93,7.1,9,Leicester,418136,2,100,FALSE,10,3,15.8,52,127526,36937,93,0,90
79531,2021-22,Allan Saint-Maximin,FWD,96,2.4,6,Chelsea,1320153,2,68,TRUE,10,2.3,3.2,18,64368,222602,96,3,90
79541,2021-22,Joelinton Cássio Apolinário de Lira,FWD,96,0,6,Chelsea,31251,0,58,TRUE,10,0,0,0,1479,4643,96,0,0
79544,2021-22,Christian Benteke,FWD,95,1,12,Man City,89067,1,63,FALSE,10,0.5,1.2,8,20194,9816,95,0,25
79548,2021-22,Jay Rodriguez,FWD,92,0,3,Brentford,43334,0,53,TRUE,10,0,0,0,1434,2928,92,0,0
79554,2021-22,Cameron Archer,FWD,91,0,19,West Ham,117770,0,45,TRUE,10,0,0,0,8259,12488,91,0,0
79562,2021-22,Chris Wood,FWD,92,11.3,3,Brentford,104379,6,67,TRUE,10,3.6,33.2,76,7814,11023,92,1,90
79568,2021-22,Cenk Tosun,FWD,100,0,20,Wolves,0,0,50,FALSE,10,0,0,0,0,0,100,0,0
79570,2021-22,Jordan Ayew,FWD,95,1.6,12,Man City,45965,1,59,FALSE,10,10.8,0,6,3238,6237,95,0,64
79576,2021-22,Roberto Firmino,FWD,94,6.1,4,Brighton,467952,2,89,TRUE,10,23.3,4.2,33,168669,31950,94,2,77
79583,2021-22,Teemu Pukki,FWD,97,0.5,10,Leeds,343759,2,58,TRUE,10,1.3,0.4,3,17286,42854,97,2,90
79586,2021-22,Adedapo Awokoya-Mebude,FWD,99,0,16,Southampton,8204,0,45,TRUE,10,0,0,0,0,300,99,0,0
79587,2021-22,Kelechi Iheanacho,FWD,93,1.7,1,Arsenal,270784,1,70,TRUE,10,3.8,6,7,40469,22813,93,2,45
79588,2021-22,Ashley Fletcher,FWD,99,2,16,Southampton,20513,1,49,TRUE,10,0,3,17,1341,1967,99,0,8
79590,2021-22,Lewis Richardson,FWD,92,0,3,Brentford,102778,0,45,TRUE,10,0,0,0,6178,8595,92,0,0
79610,2021-22,Ivan Toney,FWD,92,4.3,5,Burnley,1739899,2,66,FALSE,10,0.4,0,43,316225,78094,92,3,90
79616,2021-22,Odsonne Edouard,FWD,95,0.3,12,Man City,243532,2,65,FALSE,10,0.3,2.2,0,15430,48467,95,0,72
79627,2021-22,Olivier Giroud,FWD,96,0,14,Newcastle,1315,0,65,FALSE,10,0,0,0,0,15,96,0,0
79630,2021-22,Edinson Cavani,FWD,98,8.5,17,Spurs,150173,8,84,FALSE,10,3,34.6,47,2166,4270,98,0,81
79636,2021-22,Michael Obafemi,FWD,99,0,18,Watford,301230,0,45,FALSE,10,0,0,0,0,24377,99,0,0
79648,2021-22,Ashley Barnes,FWD,92,0,3,Brentford,94351,0,53,TRUE,10,0,0,0,4762,9261,92,0,0
79650,2021-22,Romelu Lukaku,FWD,96,0,14,Newcastle,949432,0,115,FALSE,10,0,0,0,3154,659125,96,0,0
79654,2021-22,Shane Long,FWD,99,0,18,Watford,13516,0,54,FALSE,10,0,0,0,1375,1217,99,0,0
79656,2021-22,Adam Idah,FWD,97,0,10,Leeds,35483,1,49,TRUE,10,0.1,0.2,0,2886,3575,97,0,13
79660,2021-22,Mbwana Ally Samatta,FWD,91,0,19,West Ham,66,0,55,TRUE,10,0,0,0,0,0,91,0,0
79685,2021-22,Timo Werner,FWD,96,0,14,Newcastle,121746,0,86,FALSE,10,0,0,0,661,29738,96,0,0
79693,2021-22,Lewis Dobbin,FWD,100,0,20,Wolves,33304,0,45,FALSE,10,0,0,0,3534,5208,100,0,0
79697,2021-22,Patrick Cutrone,FWD,100,0,8,Everton,4846,0,50,TRUE,10,0,0,0,0,186,100,0,0
79708,2021-22,Harry Kane,FWD,98,3.3,13,Man Utd,556568,2,121,TRUE,10,3.9,5.2,24,44187,48389,98,3,90
79709,2021-22,Troy Deeney,FWD,99,0,16,Southampton,35752,0,54,TRUE,10,0,0,0,0,2192,99,0,0
79719,2021-22,João Pedro Junqueira de Jesus,FWD,99,1.5,16,Southampton,9825,0,54,TRUE,10,11.5,3.2,0,2596,869,99,1,45
79733,2021-22,Neal Maupay,FWD,94,0,11,Liverpool,290162,0,65,FALSE,10,0,0,0,13967,62496,94,0,0
79734,2021-22,Danny Welbeck,FWD,94,0,11,Liverpool,13575,0,60,FALSE,10,0,0,0,153,1966,94,0,0
79736,2021-22,Aaron Connolly,FWD,94,0,11,Liverpool,9552,0,53,FALSE,10,0,0,0,957,1236,94,0,0
79748,2021-22,Andi Zeqiri,FWD,94,0,11,Liverpool,30540,0,45,FALSE,10,0,0,0,0,1871,94,0,0
79749,2021-22,Fabio Silva,FWD,100,0,8,Everton,33939,1,57,TRUE,10,0,0,0,1162,2396,100,0,1
79750,2021-22,Michail Antonio,FWD,91,5.1,2,Aston Villa,4136487,2,82,FALSE,10,13.9,2.8,34,316719,69648,91,1,90
79760,2021-22,Wesley Moraes,FWD,91,0,19,West Ham,10317,0,54,TRUE,10,0,0,0,0,459,91,0,0
79763,2021-22,Juan Camilo Hernández Suárez,FWD,99,1.3,16,Southampton,146599,1,50,TRUE,10,2,4.4,7,22798,10771,99,1,45
79766,2021-22,Daniel N'Lundulu,FWD,99,0,18,Watford,1348,0,45,FALSE,10,0,0,0,0,38,99,0,0
79802,2021-22,Halil Dervişoğlu,FWD,92,0,5,Burnley,1273,0,54,FALSE,10,0,0,0,0,49,92,0,0
79807,2021-22,Jordan Hugill,FWD,97,0,10,Leeds,935,0,54,TRUE,10,0,0,0,0,37,97,0,0
79809,2021-22,Nathan Broadhead,FWD,100,0,20,Wolves,1735,0,45,FALSE,10,0,0,0,0,62,100,0,0
79822,2021-22,Keinan Davis,FWD,109,0.1,16,Southampton,196279,1,44,FALSE,11,1,0.4,0,36445,11312,109,0,11
79828,2021-22,Moise Kean,FWD,106,0,17,Spurs,1178,0,60,TRUE,11,0,0,0,0,19,106,0,0
79838,2021-22,Joshua King,FWD,101,5.7,1,Arsenal,307135,1,56,FALSE,11,11.4,2.2,43,47645,44936,101,1,90
79839,2021-22,Richarlison de Andrade,FWD,106,1.6,17,Spurs,375566,1,74,TRUE,11,2.2,0,16,18201,17305,106,0,90
79852,2021-22,Armando Broja,FWD,109,0.3,2,Aston Villa,117560,1,50,TRUE,11,0.1,1,2,25571,13582,109,0,9
79854,2021-22,Stipe Perica,FWD,101,0,1,Arsenal,73429,0,45,FALSE,11,0,0,0,0,2483,101,0,0
79856,2021-22,Isaac Success Ajayi,FWD,101,0,1,Arsenal,10542,0,50,FALSE,11,0,0,0,0,299,101,0,0
79860,2021-22,Robert Street,FWD,105,0,20,Wolves,114841,0,45,TRUE,11,0,0,0,3308,8004,105,0,0
79866,2021-22,Tammy Abraham,FWD,104,0,5,Burnley,11975,0,65,TRUE,11,0,0,0,0,133,104,0,0
79887,2021-22,Raúl Jiménez,FWD,105,4.7,7,Crystal Palace,806306,2,77,FALSE,11,3.1,12.4,31,183672,23823,105,2,90
79891,2021-22,Emmanuel Dennis,FWD,101,2,1,Arsenal,679237,2,52,FALSE,11,1,6.8,12,40203,31092,101,1,73
79910,2021-22,Edward Nketiah,FWD,101,0,18,Watford,10643,0,54,TRUE,11,0,0,0,1116,931,101,0,0
79919,2021-22,Che Adams,FWD,109,5.2,2,Aston Villa,83595,2,68,TRUE,11,13.2,13.8,25,18907,3730,109,0,90
79925,2021-22,Hee-Chan Hwang,FWD,105,2.8,7,Crystal Palace,1075274,2,58,FALSE,11,18.9,3,6,157668,41727,105,2,89
79960,2021-22,Cristiano Ronaldo dos Santos Aveiro,FWD,108,2.9,12,Man City,2730680,1,124,TRUE,11,2.7,8.8,17,122873,69959,108,2,90
79962,2021-22,Divock Origi,FWD,110,7.7,19,West Ham,85204,5,49,FALSE,11,1.3,36,40,2683,4108,110,0,14
79968,2021-22,Andre Gray,FWD,101,0,1,Arsenal,5805,0,54,FALSE,11,0,0,0,0,154,101,0,0
79970,2021-22,Jean-Philippe Mateta,FWD,105,0,20,Wolves,6379,0,53,TRUE,11,0,0,0,294,439,105,0,0
79971,2021-22,Dane Scarlett,FWD,106,0,8,Everton,249034,0,45,FALSE,11,0,0,0,4012,11119,106,0,0
79977,2021-22,Sam Greenwood,FWD,107,0,9,Leicester,166721,0,45,TRUE,11,0,0,0,3595,7775,107,0,0
79979,2021-22,Alexandre Lacazette,FWD,101,5,18,Watford,97390,2,83,TRUE,11,11.5,7.8,31,10620,4210,101,0,68
79997,2021-22,Matej Vydra,FWD,104,7.1,6,Chelsea,26964,7,52,FALSE,11,0.3,36.2,34,1203,1861,104,0,20
79999,2021-22,Marcus Forss,FWD,102,0.3,15,Norwich,10883,1,53,TRUE,11,0.2,3.2,0,1889,1100,102,0,21
80001,2021-22,Joe Gelhardt,FWD,107,0,9,Leicester,81093,0,45,TRUE,11,0,0,0,17929,7975,107,0,0
80003,2021-22,Folarin Balogun,FWD,101,0,18,Watford,30035,0,48,TRUE,11,0,0,0,1227,2311,101,0,0
80024,2021-22,Jürgen Locadia,FWD,103,0,14,Newcastle,38658,0,45,TRUE,11,0,0,0,1633,4823,103,0,0
80025,2021-22,Dwight Gayle,FWD,103,0.2,4,Brighton,12078,1,53,FALSE,11,0,2,0,338,693,103,0,1
80028,2021-22,Michy Batshuayi,FWD,104,0,5,Burnley,4791,0,55,TRUE,11,0,0,0,0,64,104,0,0
80033,2021-22,Anthony Martial,FWD,108,0,12,Man City,49100,0,76,TRUE,11,0,0,0,836,998,108,0,0
80040,2021-22,Rodrigo Moreno,FWD,107,8.4,9,Leicester,165604,2,63,TRUE,11,18.2,12.2,54,26923,20306,107,1,90
80042,2021-22,Callum Wilson,FWD,103,0.9,4,Brighton,161149,1,73,FALSE,11,0.3,0,10,32007,7827,103,1,90
80061,2021-22,Patson Daka,FWD,107,0,10,Leeds,110207,0,71,FALSE,11,0,0,0,9897,22926,107,0,0
80088,2021-22,Danny Ings,FWD,109,0,16,Southampton,1023241,0,78,FALSE,11,0,0,0,12106,317290,109,0,0
80090,2021-22,Gabriel Fernando de Jesus,FWD,108,8.2,13,Man Utd,825357,2,87,FALSE,11,39.3,13.2,29,57751,76311,108,0,90
80095,2021-22,Florin Andone,FWD,103,0,14,Newcastle,4804,0,50,TRUE,11,0,0,0,0,104,103,0,0
80096,2021-22,Dominic Calvert-Lewin,FWD,106,0,17,Spurs,233826,0,80,TRUE,11,0,0,0,264,9723,106,0,0
80098,2021-22,Ellis Simms,FWD,106,0,17,Spurs,14799,0,45,TRUE,11,0,0,0,1242,1278,106,0,0
80102,2021-22,Ollie Watkins,FWD,109,4.3,16,Southampton,190113,2,73,FALSE,11,23.3,3.8,16,52261,8037,109,1,90
80120,2021-22,Patrick Bamford,FWD,107,0,9,Leicester,312453,0,77,TRUE,11,0,0,0,317,19159,107,0,0
80122,2021-22,Salomón Rondón,FWD,106,0,17,Spurs,15832,0,60,TRUE,11,0,0,0,1022,3396,106,0,0
80125,2021-22,Jamie Vardy,FWD,107,0.8,10,Leeds,2620580,2,108,FALSE,11,2.3,0,8,109668,157381,107,1,90
80143,2021-22,Adam Armstrong,FWD,109,6.2,2,Aston Villa,207367,9,59,TRUE,11,1.2,39.8,21,17067,16650,109,0,80
80144,2021-22,Joshua Sargent,FWD,102,0.2,3,Brentford,12240,1,54,FALSE,11,0.6,1.2,0,1776,1127,102,0,12
80150,2021-22,Pierre-Emerick Aubameyang,FWD,101,4.1,18,Watford,531667,-1,100,TRUE,11,1.8,4,35,130300,28106,101,0,90
80154,2021-22,Allan Saint-Maximin,FWD,103,0.9,4,Brighton,1297721,2,68,FALSE,11,1,8.2,0,65200,102681,103,1,90
80164,2021-22,Joelinton Cássio Apolinário de Lira,FWD,103,1.3,4,Brighton,29807,1,58,FALSE,11,2,7.4,4,778,2485,103,0,16
80167,2021-22,Christian Benteke,FWD,105,6.2,20,Wolves,103550,2,63,TRUE,11,6.3,11.4,44,19869,7289,105,0,88
80171,2021-22,Jay Rodriguez,FWD,104,3.3,6,Chelsea,42686,4,53,FALSE,11,10.5,16.4,6,840,1895,104,0,29
80177,2021-22,Cameron Archer,FWD,109,1.6,16,Southampton,115598,1,45,FALSE,11,0.8,0,18,4437,7411,109,0,19
80185,2021-22,Chris Wood,FWD,104,1,6,Chelsea,102492,2,67,FALSE,11,0.5,3,6,6680,9539,104,1,60
80191,2021-22,Cenk Tosun,FWD,106,0,17,Spurs,609,0,50,TRUE,11,0,0,0,484,80,106,0,0
80193,2021-22,Jordan Ayew,FWD,105,1.9,20,Wolves,46373,1,59,TRUE,11,0,1,18,2637,3053,105,0,1
80199,2021-22,Roberto Firmino,FWD,110,0,19,West Ham,365139,0,89,FALSE,11,0,0,0,29097,124567,110,0,0
80206,2021-22,Teemu Pukki,FWD,102,6,3,Brentford,328642,9,58,FALSE,11,1.6,29,29,10681,27134,102,1,77
80209,2021-22,Adedapo Awokoya-Mebude,FWD,101,0,1,Arsenal,8044,0,45,FALSE,11,0,0,0,0,172,101,0,0
80210,2021-22,Kelechi Iheanacho,FWD,107,0,10,Leeds,260570,0,70,FALSE,11,0,0,0,14525,25442,107,0,0
80211,2021-22,Ashley Fletcher,FWD,101,0.2,1,Arsenal,20534,1,49,FALSE,11,0,2,0,928,1198,101,0,1
80213,2021-22,Lewis Richardson,FWD,104,0,6,Chelsea,100455,0,45,FALSE,11,0,0,0,2778,6148,104,0,0
80234,2021-22,Ivan Toney,FWD,102,3.4,15,Norwich,1975809,1,67,TRUE,11,3.4,2.6,28,281534,57214,102,2,90
