,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
45170,2019-20,Harvey Elliott,MID,294,0,8,Everton,1076,0,45,FALSE,39,0,0,0,429,183,294,0,0
45171,2019-20,Harvey White,MID,298,0,12,Man Utd,0,0,45,TRUE,39,0,0,0,0,0,298,0,0
45172,2019-20,Henri Lansbury,MID,271,0,15,Sheffield Utd,26831,0,44,TRUE,39,0,0,0,352,1265,271,0,0
45173,2019-20,Henri Lansbury,MID,291,0,6,Chelsea,26831,0,44,TRUE,39,0,0,0,352,1265,291,0,0
45174,2019-20,Heung-Min Son,MID,298,7.7,12,Man Utd,444429,2,97,TRUE,39,2.8,23.8,50,173117,58158,298,1,90
45178,2019-20,Ilkay Gündogan,MID,275,7.9,1,Arsenal,101098,3,52,TRUE,39,31.4,26.8,21,12913,10562,275,0,90
45179,2019-20,Ilkay Gündogan,MID,295,0,5,Burnley,101098,0,52,TRUE,39,0,0,0,12913,10562,295,0,0
45182,2019-20,Isaac Hayden,MID,296,5.5,15,Sheffield Utd,310779,7,44,TRUE,39,25.3,29.4,0,15453,70776,296,0,90
45185,2019-20,Jack Cork,MID,295,0.5,11,Man City,12964,2,49,FALSE,39,1.3,3.8,0,705,930,295,5,90
45186,2019-20,Jack Grealish,MID,271,6.2,15,Sheffield Utd,2035690,3,64,TRUE,39,46.8,9.6,6,646955,153511,271,0,90
45187,2019-20,Jack Grealish,MID,291,1.8,6,Chelsea,2035690,1,64,TRUE,39,15.3,2.8,0,646955,153511,291,2,90
45193,2019-20,Jack Wilshere,MID,300,0,20,Wolves,14817,0,46,TRUE,39,0,0,0,1556,670,300,0,0
45194,2019-20,Jacob Murphy,MID,296,0,15,Sheffield Utd,576,0,47,TRUE,39,0,0,0,9,10,296,0,0
45195,2019-20,Jairo Riedewald,MID,292,0.1,3,Bournemouth,1717,1,45,FALSE,39,0,1,0,216,176,292,0,1
45198,2019-20,James Garner,MID,298,0,17,Spurs,16873,0,43,FALSE,39,0,0,0,344,798,298,0,0
45200,2019-20,James Maddison,MID,299,7,18,Watford,1304440,2,75,FALSE,39,25.2,12.8,32,94778,199749,299,1,90
45201,2019-20,James McArthur,MID,292,3.2,3,Bournemouth,44632,3,52,FALSE,39,16.7,11.2,4,1917,3019,292,0,88
45202,2019-20,James McCarthy,MID,292,1.8,3,Bournemouth,62017,1,43,FALSE,39,10.3,7.4,0,11606,11481,292,0,25
45203,2019-20,James Milner,MID,294,0.2,8,Everton,35991,0,53,FALSE,39,1.3,1,0,837,691,294,0,42
45206,2019-20,James Ward-Prowse,MID,297,10.3,14,Norwich,108060,3,57,FALSE,39,35.4,27.4,40,12258,28249,297,0,90
45212,2019-20,Jarrod Bowen,MID,300,3.1,20,Wolves,11138,2,65,TRUE,39,15.9,11,4,3176,5491,300,2,90
45215,2019-20,Jean-Philippe Gbamin,MID,294,0,10,Liverpool,2080,0,48,TRUE,39,0,0,0,5,21,294,0,0
45218,2019-20,Jeffrey Schlupp,MID,292,0,3,Bournemouth,5995,0,54,FALSE,39,0,0,0,406,245,292,0,0
45219,2019-20,Jeff Hendrick,MID,295,0,11,Man City,8629,0,54,FALSE,39,0,0,0,537,690,295,0,0
45221,2019-20,Jesse Lingard,MID,298,0,17,Spurs,55583,0,63,FALSE,39,0,0,0,1094,818,298,0,0
45227,2019-20,Johann Berg Gudmundsson,MID,295,0,11,Man City,30305,0,59,FALSE,39,0,0,0,23,178,295,0,0
45230,2019-20,John Fleck,MID,271,0,2,Aston Villa,464185,0,50,FALSE,39,0,0,0,256198,206500,271,0,0
45231,2019-20,John Fleck,MID,296,4.3,13,Newcastle,464185,2,50,FALSE,39,30.6,10.8,2,256198,206500,296,2,72
45232,2019-20,John Lundstram,MID,271,3.2,2,Aston Villa,3239773,5,49,FALSE,39,6.5,7.2,18,409710,123299,271,0,90
45233,2019-20,John Lundstram,MID,296,0.4,13,Newcastle,3239773,0,49,FALSE,39,2.6,1.4,0,409710,123299,296,2,24
45234,2019-20,John McGinn,MID,271,3.7,15,Sheffield Utd,296692,3,54,TRUE,39,0.8,10.4,26,131761,37626,271,0,75
45235,2019-20,John McGinn,MID,291,0.7,6,Chelsea,296692,2,54,TRUE,39,1.7,0,6,131761,37626,291,2,86
45241,2019-20,Jonjo Shelvey,MID,296,1.9,15,Sheffield Utd,44919,3,49,TRUE,39,1.6,4,13,7934,5988,296,0,84
45244,2019-20,Jordan Henderson,MID,294,1.8,8,Everton,144293,3,53,FALSE,39,6.6,9.4,2,60984,25097,294,0,90
45246,2019-20,Jorge Luiz Frello Filho,MID,291,0,2,Aston Villa,219652,0,49,FALSE,39,0,0,0,1163,32737,291,0,0
45248,2019-20,Joseph Willock,MID,275,2,11,Man City,14041,2,47,FALSE,39,1,14.8,4,2039,1107,275,2,66
45249,2019-20,Joseph Willock,MID,293,0.2,4,Brighton,14041,1,47,FALSE,39,1.2,0.6,0,2039,1107,293,1,3
45251,2019-20,Josh Brownhill,MID,295,0.4,11,Man City,401,1,48,FALSE,39,1.3,0.8,2,135,117,295,5,90
45252,2019-20,Josh Martin,MID,297,0,16,Southampton,0,1,45,TRUE,39,0,0,0,0,0,297,0,1
45254,2019-20,José Ignacio Peleteiro Romallo,MID,271,0,15,Sheffield Utd,13170,0,58,TRUE,39,0,0,0,3054,1199,271,0,0
45255,2019-20,José Ignacio Peleteiro Romallo,MID,291,0.1,6,Chelsea,13170,1,58,TRUE,39,0.3,0,4,3054,1199,291,0,3
45256,2019-20,João Filipe Iria Santos Moutinho,MID,300,4,19,West Ham,370668,2,54,FALSE,39,22.2,6.8,11,32754,48737,300,0,90
45261,2019-20,Juan Mata,MID,298,0,17,Spurs,27417,0,61,FALSE,39,0,0,0,555,704,298,0,0
45270,2019-20,Kenny McLean,MID,297,5.3,16,Southampton,11583,2,48,TRUE,39,12.7,22.2,18,476,467,297,3,90
45271,2019-20,Ken Sema,MID,299,0,9,Leicester,1421,0,47,TRUE,39,0,0,0,43,32,299,0,0
45273,2019-20,Kevin De Bruyne,MID,275,15.5,1,Arsenal,3825649,14,106,TRUE,39,34.9,46.8,73,430496,59723,275,0,69
45274,2019-20,Kevin De Bruyne,MID,295,2.7,5,Burnley,3825649,1,106,TRUE,39,21.3,4.4,1,430496,59723,295,0,29
45288,2019-20,Leander Dendoncker,MID,300,0.3,19,West Ham,627913,3,44,FALSE,39,1,0.2,2,67048,119252,300,0,63
45289,2019-20,Leandro Trossard,MID,293,2,1,Arsenal,24905,2,58,TRUE,39,12.3,0,8,1267,6544,293,1,86
45293,2019-20,Lucas Rodrigues Moura da Silva,MID,298,0,12,Man Utd,319902,0,71,TRUE,39,0,0,0,10553,48784,298,0,0
45294,2019-20,Lucas Torreira,MID,275,0,11,Man City,85585,0,47,FALSE,39,0,0,0,6382,3714,275,0,0
45295,2019-20,Lucas Torreira,MID,293,0,4,Brighton,85585,0,47,FALSE,39,0,0,0,6382,3714,293,0,0
45297,2019-20,Lukas Rupp,MID,297,0,16,Southampton,816,0,45,TRUE,39,0,0,0,189,281,297,0,0
45298,2019-20,Luka Milivojevic,MID,292,4.8,3,Bournemouth,140426,10,67,FALSE,39,1.5,38,8,1816,2153,292,0,64
45299,2019-20,Luke Cundle,MID,300,0,19,West Ham,1372,0,45,FALSE,39,0,0,0,129,137,300,0,0
45300,2019-20,Luke Freeman,MID,271,0.3,2,Aston Villa,5763,1,50,FALSE,39,0.8,2,0,1060,405,271,0,21
45301,2019-20,Luke Freeman,MID,296,1,13,Newcastle,5763,1,50,FALSE,39,1.5,0.6,8,1060,405,296,1,17
45305,2019-20,Mace Goodridge,MID,295,0,11,Man City,599,0,45,FALSE,39,0,0,0,154,86,295,0,0
45306,2019-20,Mahmoud Ahmed Ibrahim Hassan,MID,271,0.3,15,Sheffield Utd,82883,1,52,TRUE,39,0.8,2.2,0,7930,4848,271,0,21
45307,2019-20,Mahmoud Ahmed Ibrahim Hassan,MID,291,1.7,6,Chelsea,82883,1,52,TRUE,39,0.6,9.2,7,7930,4848,291,0,20
45309,2019-20,Manuel Lanzini,MID,300,2.6,20,Wolves,51858,1,61,TRUE,39,11.8,2.4,12,660,1128,300,2,23
45312,2019-20,Marco Stiepermann,MID,297,0,16,Southampton,4992,0,50,TRUE,39,0,0,0,156,132,297,0,0
45313,2019-20,Marcus Rashford,MID,298,5.3,17,Spurs,1062974,2,88,FALSE,39,13.7,4.6,35,425334,83068,298,1,90
45314,2019-20,Marc Albrighton,MID,299,1.5,18,Watford,12703,3,51,FALSE,39,7.8,3.2,4,1038,798,299,0,82
45316,2019-20,Mario Lemina,MID,297,0,14,Norwich,3711,0,46,FALSE,39,0,0,0,18,47,297,0,0
45317,2019-20,Mark Noble,MID,300,6.2,20,Wolves,73922,2,50,TRUE,39,36.9,24.8,0,7154,28241,300,2,90
45321,2019-20,Marvelous Nakamba,MID,271,0.4,15,Sheffield Utd,48897,1,44,TRUE,39,0.3,3.6,0,1962,3864,271,0,14
45322,2019-20,Marvelous Nakamba,MID,291,0.5,6,Chelsea,48897,1,44,TRUE,39,0.4,5,0,1962,3864,291,0,20
45323,2019-20,Mason Greenwood,MID,298,0.8,17,Spurs,871059,1,43,FALSE,39,2.2,0,6,141553,134954,298,0,28
45325,2019-20,Mason Mount,MID,291,5,2,Aston Villa,1174896,2,62,FALSE,39,16.3,10.8,23,174865,155590,291,1,90
45327,2019-20,Mateo Kovacic,MID,291,5.1,2,Aston Villa,70427,1,53,FALSE,39,26.6,8.8,16,4528,2683,291,1,54
45329,2019-20,Matteo Guendouzi,MID,275,0.3,11,Man City,564236,2,42,FALSE,39,0.1,2.4,0,204202,70291,275,2,66
45330,2019-20,Matteo Guendouzi,MID,293,1.5,4,Brighton,564236,2,42,FALSE,39,3.5,11.2,0,204202,70291,293,2,90
45332,2019-20,Matthew Longstaff,MID,296,0,15,Sheffield Utd,11126,0,45,TRUE,39,0,0,0,480,1887,296,0,0
45334,2019-20,Matty James,MID,299,0,18,Watford,12333,0,43,FALSE,39,0,0,0,1261,704,299,0,0
45336,2019-20,Matt Ritchie,MID,296,12,15,Sheffield Utd,15307,18,53,TRUE,39,33.2,65.4,21,2221,2739,296,0,90
45340,2019-20,Max Meyer,MID,292,0,3,Bournemouth,5988,0,52,FALSE,39,0,0,0,145,116,292,0,0
45344,2019-20,Mesut Özil,MID,275,0,11,Man City,164952,0,73,FALSE,39,0,0,0,77261,34222,275,0,0
45345,2019-20,Mesut Özil,MID,293,0,4,Brighton,164952,0,73,FALSE,39,0,0,0,77261,34222,293,0,0
45353,2019-20,Miguel Almirón,MID,296,8.2,15,Sheffield Utd,50719,6,58,TRUE,39,35.8,27.4,19,6601,11969,296,0,84
45354,2019-20,Mohamed Elyounoussi,MID,297,0,14,Norwich,1775,0,52,FALSE,39,0,0,0,9,17,297,0,0
45355,2019-20,Mohamed Salah,MID,294,0,8,Everton,2755990,0,127,FALSE,39,0,0,0,56218,534084,294,0,0
45357,2019-20,Morgan Gibbs-White,MID,300,0,19,West Ham,4031,1,47,FALSE,39,0.3,0,0,238,168,300,0,1
45358,2019-20,Moussa Djenepo,MID,297,0,14,Norwich,5296,0,52,FALSE,39,0,0,0,31,1007,297,0,0
45359,2019-20,Moussa Sissoko,MID,298,1,12,Man Utd,92560,2,48,TRUE,39,1,9.4,0,2849,1763,298,1,90
45360,2019-20,N'Golo Kanté,MID,291,4.9,2,Aston Villa,281138,1,50,FALSE,39,32.3,14.8,2,16316,7693,291,1,90
45361,2019-20,Naby Keita,MID,294,2.5,8,Everton,20122,3,58,FALSE,39,13.9,6.6,4,4099,1534,294,0,64
45362,2019-20,Nampalys Mendy,MID,299,0,18,Watford,61440,0,43,FALSE,39,0,0,0,2521,2676,299,0,0
45363,2019-20,Nathaniel Chalobah,MID,299,0.3,9,Leicester,14936,1,44,TRUE,39,0,3.2,0,812,1397,299,1,13
45366,2019-20,Nathan Redmond,MID,297,11.3,14,Norwich,43946,9,62,FALSE,39,23,47,43,3376,2495,297,0,88
45367,2019-20,Nathan Tella,MID,297,2,14,Norwich,0,1,45,FALSE,39,0,3,17,0,0,297,0,2
45372,2019-20,Nemanja Matic,MID,298,1.9,17,Spurs,27589,1,48,FALSE,39,10.3,8.4,0,929,1530,298,0,12
45374,2019-20,Nicolas Pépé,MID,275,0,11,Man City,382762,0,93,FALSE,39,0,0,0,95474,100028,275,0,0
45375,2019-20,Nicolas Pépé,MID,293,7.3,4,Brighton,382762,8,93,FALSE,39,17.6,36.2,19,95474,100028,293,1,86
45383,2019-20,Oliver Norwood,MID,271,3.4,2,Aston Villa,74335,3,49,FALSE,39,24.3,9.8,0,51837,14323,271,0,90
45384,2019-20,Oliver Norwood,MID,296,1.6,13,Newcastle,74335,2,49,FALSE,39,3.8,12.4,0,51837,14323,296,3,90
45385,2019-20,Oliver Skipp,MID,298,0,12,Man Utd,48170,0,43,TRUE,39,0,0,0,1983,3818,298,0,0
45387,2019-20,Onel Hernández,MID,297,1.5,16,Southampton,4609,1,53,TRUE,39,1.3,3.2,10,272,178,297,1,28
45388,2019-20,Oriol Romeu Vidal,MID,297,0,14,Norwich,105914,0,43,FALSE,39,0,0,0,9560,16268,297,0,0
45390,2019-20,Owen Otasowie,MID,300,0,19,West Ham,620,0,45,FALSE,39,0,0,0,83,62,300,0,0
45391,2019-20,Pablo Fornals,MID,300,2.6,20,Wolves,27063,2,60,TRUE,39,2.2,1.8,22,945,2983,300,1,80
45394,2019-20,Pascal Groß,MID,293,3.4,1,Arsenal,35259,2,62,TRUE,39,15.7,18,0,815,2064,293,1,70
45399,2019-20,Paul Pogba,MID,298,2.8,17,Spurs,245982,4,83,FALSE,39,1.7,14.4,12,51220,17625,298,0,27
45400,2019-20,Pedro Lomba Neto,MID,300,5.4,19,West Ham,12504,6,50,FALSE,39,1.6,35.8,17,1817,3551,300,0,26
45402,2019-20,Phil Foden,MID,275,7.6,1,Arsenal,27431,6,51,TRUE,39,16.3,40.8,19,5650,5139,275,0,25
45403,2019-20,Phil Foden,MID,295,13.4,5,Burnley,27431,16,51,TRUE,39,17.9,69.6,46,5650,5139,295,0,78
45407,2019-20,Pierre-Emerick Aubameyang,MID,275,0.6,11,Man City,2209579,2,111,FALSE,39,2.4,0,5,360319,239695,275,3,90
45408,2019-20,Pierre-Emerick Aubameyang,MID,293,10.2,4,Brighton,2209579,2,111,FALSE,39,13.8,13.6,75,360319,239695,293,2,90
45409,2019-20,Pierre-Emile Højbjerg,MID,297,2.4,14,Norwich,31531,3,48,FALSE,39,5.1,18.8,0,3690,5721,297,0,90
45410,2019-20,Raheem Sterling,MID,275,17.1,1,Arsenal,1311922,10,117,TRUE,39,62.1,44.4,64,193316,69584,275,0,90
45411,2019-20,Raheem Sterling,MID,295,0,5,Burnley,1311922,0,117,TRUE,39,0,0,0,193316,69584,295,0,0
45414,2019-20,Reiss Nelson,MID,275,0.6,11,Man City,8381,1,53,FALSE,39,0.1,2,4,1274,751,275,1,23
45415,2019-20,Reiss Nelson,MID,293,0.1,4,Brighton,8381,1,53,FALSE,39,0.6,0.2,0,1274,751,293,1,3
45419,2019-20,Riyad Mahrez,MID,275,3.8,1,Arsenal,729679,6,85,TRUE,39,9.1,5.8,23,181374,183840,275,0,64
45420,2019-20,Riyad Mahrez,MID,295,11.3,5,Burnley,729679,15,85,TRUE,39,10,68.6,34,181374,183840,295,0,60
45421,2019-20,Robbie Brady,MID,295,0,11,Man City,3710,0,55,FALSE,39,0,0,0,183,162,295,0,0
45426,2019-20,Robert Snodgrass,MID,300,0,20,Wolves,89534,0,52,TRUE,39,0,0,0,8922,49048,300,0,0
45429,2019-20,Rodrigo Hernandez,MID,275,0.2,1,Arsenal,124961,0,55,TRUE,39,2.7,0,0,19183,28672,275,0,20
45430,2019-20,Rodrigo Hernandez,MID,295,4.1,5,Burnley,124961,3,55,TRUE,39,16.5,17.4,7,19183,28672,295,0,90
45431,2019-20,Rolando Aarons,MID,296,0,15,Sheffield Utd,2217,0,48,TRUE,39,0,0,0,21,30,296,0,0
45434,2019-20,Ross Barkley,MID,291,0.7,2,Aston Villa,118844,1,57,FALSE,39,1.5,1.2,4,3843,20255,291,0,35
45435,2019-20,Ruben Loftus-Cheek,MID,291,0.9,2,Aston Villa,13763,1,63,FALSE,39,3.3,0,8,10630,2997,291,1,54
45439,2019-20,Ryan Fraser,MID,292,0,7,Crystal Palace,195780,0,68,TRUE,39,0,0,0,4896,6281,292,0,0
45441,2019-20,Ryan Giles,MID,300,0,19,West Ham,10475,0,39,FALSE,39,0,0,0,7412,2537,300,0,0
45443,2019-20,Rúben Diogo da Silva Neves,MID,300,2.6,19,West Ham,342612,3,52,FALSE,39,7.3,19,0,18946,17614,300,0,90
45445,2019-20,Sadio Mané,MID,294,4.9,8,Everton,1808160,3,125,FALSE,39,24.6,14.4,10,135075,199487,294,0,90
45448,2019-20,Sander Berge,MID,271,0.9,2,Aston Villa,7591,3,48,FALSE,39,5.5,1,2,3557,2692,271,0,68
45449,2019-20,Sander Berge,MID,296,0.9,13,Newcastle,7591,2,48,FALSE,39,4.3,2.4,2,3557,2692,296,1,65
45453,2019-20,Scott McTominay,MID,298,3.3,17,Spurs,86967,2,49,FALSE,39,17.3,15.2,0,11234,8601,298,1,88
45457,2019-20,Sean Longstaff,MID,296,0,15,Sheffield Utd,19809,0,50,TRUE,39,0,0,0,208,886,296,0,0
45468,2019-20,Sofiane Boufal,MID,297,1.5,14,Norwich,7595,1,55,FALSE,39,10.3,4.2,0,376,331,297,0,1
45471,2019-20,Solomon March,MID,293,2.8,1,Arsenal,14048,1,46,TRUE,39,16.6,7.8,4,1663,1195,293,1,45
45473,2019-20,Steven Alzate,MID,293,0,1,Arsenal,7889,0,45,TRUE,39,0,0,0,1651,1521,293,0,0
45474,2019-20,Steven Bergwijn,MID,298,8.9,12,Man Utd,74687,11,74,TRUE,39,29.5,42.6,17,13638,40992,298,0,69
45475,2019-20,Stuart Armstrong,MID,297,12.1,14,Norwich,15188,13,52,FALSE,39,12.7,65.6,43,1969,7234,297,0,81
45477,2019-20,Tahith Chong,MID,298,0,17,Spurs,42600,0,43,FALSE,39,0,0,0,730,2997,298,0,0
45478,2019-20,Takumi Minamino,MID,294,2.5,8,Everton,4339,1,60,FALSE,39,1.8,0.4,23,1472,969,294,0,45
45480,2019-20,Tanguy Ndombele,MID,298,0,12,Man Utd,168736,0,58,TRUE,39,0,0,0,2805,2478,298,0,0
45482,2019-20,Taylor Perry,MID,300,0,19,West Ham,1881,0,45,FALSE,39,0,0,0,187,116,300,0,0
45484,2019-20,Theo Walcott,MID,294,0,10,Liverpool,29377,0,62,TRUE,39,0,0,0,119,965,294,0,0
45487,2019-20,Todd Cantwell,MID,297,3.6,16,Southampton,1477337,2,47,TRUE,39,23.1,10.6,2,267513,261663,297,2,61
45488,2019-20,Tomas Soucek,MID,300,2.8,20,Wolves,903,2,49,TRUE,39,0.8,15,12,538,282,300,2,90
45489,2019-20,Tom Cleverley,MID,299,0.4,9,Leicester,7541,1,48,TRUE,39,0.1,2.2,2,210,167,299,1,13
45490,2019-20,Tom Davies,MID,294,4.6,10,Liverpool,10205,3,53,TRUE,39,3.3,8.6,34,262,383,294,0,90
45505,2019-20,Wilfred Ndidi,MID,299,1.6,18,Watford,130493,2,50,FALSE,39,3.2,11.4,1,7729,4362,299,1,90
45506,2019-20,Wilfried Zaha,MID,292,3.4,3,Bournemouth,677894,6,67,FALSE,39,4.2,5.4,24,31281,67799,292,0,90
45507,2019-20,William Smallbone,MID,297,1.7,14,Norwich,600,1,45,FALSE,39,0,0,19,254,157,297,0,8
45508,2019-20,Willian Borges Da Silva,MID,291,11.4,2,Aston Villa,299561,2,70,FALSE,39,74.2,16,24,43922,58205,291,1,89
45511,2019-20,Will Hughes,MID,299,6,9,Leicester,21045,2,53,TRUE,39,32,23.8,4,298,466,299,1,90
45514,2019-20,Xherdan Shaqiri,MID,294,0,8,Everton,16933,0,63,FALSE,39,0,0,0,42,123,294,0,0
45518,2019-20,Youri Tielemans,MID,299,2.7,18,Watford,304656,2,61,FALSE,39,16.3,6,5,13673,23612,299,0,75
45519,2019-20,Yves Bissouma,MID,293,2.8,1,Arsenal,1573,2,50,TRUE,39,14.9,11.8,1,219,137,293,1,90
45525,2019-20,Aaron Lennon,MID,301,0,18,Watford,6776,0,46,TRUE,40,0,0,0,71,110,301,0,0
45526,2019-20,Aaron Mooy,MID,303,4,9,Leicester,36931,3,48,FALSE,40,16.8,15,8,479,2123,303,0,90
45529,2019-20,Abdoulaye Doucouré,MID,301,0.7,5,Burnley,168533,1,56,FALSE,40,4.3,3,0,6688,9608,301,1,45
45530,2019-20,Adama Traoré,MID,310,3.6,3,Bournemouth,1319608,6,57,TRUE,40,15.7,19.4,1,111695,42753,310,0,72
45532,2019-20,Adam Lallana,MID,304,0,7,Crystal Palace,9409,0,57,TRUE,40,0,0,0,40,82,304,0,0
45535,2019-20,Ademola Lookman,MID,307,0,14,Norwich,465,0,50,FALSE,40,0,0,0,7,5,307,0,0
45541,2019-20,Alexis Mac Allister,MID,303,1.4,9,Leicester,1028,1,55,FALSE,40,0.4,1.2,12,87,61,303,0,57
45542,2019-20,Alex Iwobi,MID,307,8.7,14,Norwich,66529,3,56,FALSE,40,49.1,29.8,8,519,419,307,0,89
45544,2019-20,Alex Oxlade-Chamberlain,MID,304,1.1,7,Crystal Palace,46125,1,62,TRUE,40,3.7,1.6,6,871,1991,304,0,26
45545,2019-20,Alireza Jahanbakhsh,MID,303,0,9,Leicester,7621,0,58,FALSE,40,0,0,0,43,136,303,0,0
45547,2019-20,Allan Saint-Maximin,MID,306,5,2,Aston Villa,109501,2,54,TRUE,40,12.5,12,25,57046,7072,306,1,90
45549,2019-20,Andreas Pereira,MID,305,0.3,15,Sheffield Utd,29520,1,48,TRUE,40,2.2,0.6,0,174,694,305,0,10
45552,2019-20,Andriy Yarmolenko,MID,309,0,17,Spurs,54333,0,52,FALSE,40,0,0,0,138,394,309,0,0
45553,2019-20,Andros Townsend,MID,304,0.9,10,Liverpool,71132,2,56,FALSE,40,1.8,6.6,1,207,444,304,4,90
45554,2019-20,André Filipe Tavares Gomes,MID,307,1.2,14,Norwich,22633,3,52,FALSE,40,2.5,9.2,0,548,227,307,0,90
45560,2019-20,Anthony Gordon,MID,307,0.4,14,Norwich,4196,1,45,FALSE,40,0.1,2.2,2,350,177,307,0,1
45561,2019-20,Anthony Knockaert,MID,303,0,9,Leicester,659,0,53,FALSE,40,0,0,0,12,9,303,0,0
45564,2019-20,Anwar El Ghazi,MID,306,5.3,13,Newcastle,73414,2,55,FALSE,40,25.6,8.6,19,1050,16717,306,1,69
45568,2019-20,Ashley Westwood,MID,301,3.6,18,Watford,49803,3,55,TRUE,40,24,12.2,0,1535,2627,301,0,90
45572,2019-20,Ayotomiwa Dele-Bashiru,MID,301,0,5,Burnley,883,0,45,FALSE,40,0,0,0,22,51,301,0,0
45573,2019-20,Ayoze Pérez,MID,303,0.4,4,Brighton,439797,1,62,TRUE,40,0.5,0,4,4419,23474,303,0,17
45575,2019-20,Bamidele Alli,MID,309,2.5,19,West Ham,262446,1,83,TRUE,40,15.8,3,6,11775,17618,309,0,58
45584,2019-20,Ben Osborn,MID,305,0,12,Man Utd,2723,0,47,FALSE,40,0,0,0,19,75,305,0,0
45585,2019-20,Bernardo Mota Veiga de Carvalho e Silva,MID,302,2.7,6,Chelsea,657346,1,77,FALSE,40,13.1,0,14,5923,21570,302,1,54
45587,2019-20,Bernard Anício Caldeira Duarte,MID,307,6.1,14,Norwich,49106,3,64,FALSE,40,37.8,19.6,4,483,527,307,0,86
45589,2019-20,Billy Gilmour,MID,302,1.1,11,Man City,27211,1,45,TRUE,40,10,1.2,0,1444,3808,302,0,1
45594,2019-20,Brandon Pierrick,MID,304,0.2,10,Liverpool,495,1,45,FALSE,40,0,2,0,22,35,304,0,6
45596,2019-20,Bruno André Cavaco Jordao,MID,310,0,3,Bournemouth,1091,0,45,TRUE,40,0,0,0,80,89,310,0,0
45597,2019-20,Bruno Miguel Borges Fernandes,MID,305,5.7,15,Sheffield Utd,1557042,3,87,TRUE,40,21,12.8,23,217728,10961,305,0,79
45598,2019-20,Bukayo Saka,MID,308,4.2,16,Southampton,404723,2,47,FALSE,40,27.6,10.8,4,48434,42482,308,0,90
45599,2019-20,Callum Hudson-Odoi,MID,302,0,11,Man City,34321,0,52,TRUE,40,0,0,0,558,1788,302,0,0
45607,2019-20,Cheikhou Kouyaté,MID,304,1.2,10,Liverpool,17944,2,49,FALSE,40,0.8,10.8,0,439,600,304,3,65
45609,2019-20,Christian Atsu,MID,306,0,2,Aston Villa,8281,0,53,TRUE,40,0,0,0,73,105,306,0,0
45611,2019-20,Christian Eriksen,MID,309,0,19,West Ham,178371,0,86,TRUE,40,0,0,0,36,930,309,0,0
45614,2019-20,Christian Pulisic,MID,302,10.9,11,Man City,292191,7,69,TRUE,40,2,38.8,68,22478,5990,302,1,90
45621,2019-20,Cole Palmer,MID,302,0,6,Chelsea,0,0,45,FALSE,40,0,0,0,0,0,302,0,0
45624,2019-20,Conor Hourihane,MID,306,7.4,13,Newcastle,11440,5,57,FALSE,40,43.3,22.2,8,236,450,306,0,20
45627,2019-20,Curtis Jones,MID,304,0,7,Crystal Palace,780,0,45,TRUE,40,0,0,0,53,70,304,0,0
45630,2019-20,Dale Stephens,MID,303,4.6,9,Leicester,118788,2,44,FALSE,40,31.7,12.8,1,423,1373,303,0,90
45632,2019-20,Daniel Castelo Podence,MID,310,0.1,3,Bournemouth,1151,1,51,TRUE,40,0.1,1,0,28,128,310,0,1
45633,2019-20,Daniel Ceballos Fernández,MID,308,2.8,16,Southampton,229530,3,52,FALSE,40,11.7,14.4,2,751,4612,308,0,79
45634,2019-20,Daniel James,MID,305,0.7,15,Sheffield Utd,411470,1,58,TRUE,40,3.1,1.4,2,4764,10193,305,0,10
45641,2019-20,Dan Gosling,MID,310,1.3,20,Wolves,4468,1,49,FALSE,40,1,9.6,2,35,220,310,1,40
45649,2019-20,Davy Pröpper,MID,303,0.7,9,Leicester,25173,1,48,FALSE,40,1.1,6.2,0,202,386,303,0,32
45652,2019-20,Declan Rice,MID,309,4.8,17,Spurs,108488,3,47,FALSE,40,14.5,25.4,8,1205,2250,309,2,90
45653,2019-20,Demarai Gray,MID,303,2.2,4,Brighton,19632,3,50,TRUE,40,7.5,8.4,6,1173,378,303,0,72
45654,2019-20,Dennis Praet,MID,303,0,4,Brighton,6005,0,53,TRUE,40,0,0,0,67,332,303,0,0
45655,2019-20,Diogo Jota,MID,310,2,3,Bournemouth,580947,2,64,TRUE,40,12.2,3.6,4,25891,53803,310,0,61
45657,2019-20,Domingos Quina,MID,301,0,5,Burnley,7796,0,43,FALSE,40,0,0,0,241,285,301,0,0
45659,2019-20,Douglas Luiz Soares de Paulo,MID,306,2.4,13,Newcastle,316311,1,44,FALSE,40,5.6,18.6,0,9722,30594,306,1,90
45661,2019-20,Dwight McNeil,MID,301,6.7,18,Watford,64975,5,61,TRUE,40,35.3,28.4,3,2648,4409,301,0,90
45666,2019-20,Emile Smith Rowe,MID,308,0,16,Southampton,2441,0,43,FALSE,40,0,0,0,29,127,308,0,0
45673,2019-20,Erik Lamela,MID,309,0.8,19,West Ham,86184,1,57,TRUE,40,2.4,1.6,4,2461,1015,309,0,31
45677,2019-20,Fabian Delph,MID,307,0,14,Norwich,13158,0,53,FALSE,40,0,0,0,10,144,307,0,0
45679,2019-20,Fabio Henrique Tavares,MID,304,10,7,Crystal Palace,76094,14,54,TRUE,40,21,66.8,12,830,757,304,0,90
