,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
61704,2020-21,Jonas Lössl,GK,203,0,14,Newcastle,8991,0,43,TRUE,21,0,0,0,52,92,203,0,0
61709,2020-21,Paulo Gazzaniga,GK,200,0,3,Brighton,17489,0,43,FALSE,21,0,0,0,71,197,200,0,0
61719,2020-21,Tom Heaton,GK,206,0,16,Southampton,4897,0,45,FALSE,21,0,0,0,190,156,206,0,0
61723,2020-21,Roberto Jimenez Gago,GK,208,0,11,Liverpool,801,0,45,TRUE,21,0,0,0,0,5,208,0,0
61730,2020-21,Will Norris,GK,201,0,5,Chelsea,10410,0,40,FALSE,21,0,0,0,277,327,201,0,0
61750,2020-21,Adrián San Miguel del Castillo,GK,208,0,19,West Ham,27469,0,42,FALSE,21,0,0,0,242,615,208,0,0
61762,2020-21,Sergio Romero,GK,199,0,1,Arsenal,5805,0,49,FALSE,21,0,0,0,0,24,199,0,0
61781,2020-21,Rui Pedro dos Santos Patrício,GK,202,0.5,6,Crystal Palace,372868,2,54,FALSE,21,0,5.4,0,3964,8005,202,1,90
61782,2020-21,João Virgínia,GK,203,0,14,Newcastle,5463,0,43,TRUE,21,0,0,0,20,47,203,0,0
61790,2020-21,Rúnar Alex Rúnarsson,GK,199,0,13,Man Utd,3219,0,45,TRUE,21,0,0,0,33,67,199,0,0
61809,2020-21,Daniel Langley,GK,217,0,6,Crystal Palace,5637,0,40,TRUE,22,0,0,0,216,249,217,0,0
61811,2020-21,Bailey Peacock-Farrell,GK,210,0,12,Man City,108363,0,40,TRUE,22,0,0,0,806,1611,210,0,0
61824,2020-21,Andy Lonergan,GK,214,0,15,Sheffield Utd,1922,0,40,FALSE,22,0,0,0,539,163,214,0,0
61832,2020-21,Zack Steffen,GK,210,0,4,Burnley,6865,0,44,FALSE,22,0,0,0,136,659,210,0,0
61833,2020-21,Fabricio Agosto Ramírez,GK,211,0,9,Leicester,112552,0,40,TRUE,22,0,0,0,452,1427,211,0,0
61843,2020-21,Karl Darlow,GK,217,0.7,6,Crystal Palace,161798,1,50,TRUE,22,0,7,0,4459,5232,217,2,90
61850,2020-21,Bernd Leno,GK,215,0.9,20,Wolves,753273,-1,50,FALSE,22,0,8.8,0,37808,9940,215,2,71
61867,2020-21,Illan Meslier,GK,212,3.2,7,Everton,449538,2,47,TRUE,22,0,31.8,0,6877,12139,212,2,90
61873,2020-21,Sam Johnstone,GK,214,2.2,15,Sheffield Utd,218107,2,45,FALSE,22,0,22.2,0,7235,9807,214,2,90
61903,2020-21,Edouard Mendy,GK,218,1.3,17,Spurs,542010,6,51,FALSE,22,0,12.6,0,11457,20198,218,0,90
61919,2020-21,Claudio Bravo,GK,210,0,4,Burnley,1733,0,45,FALSE,22,0,0,0,0,13,210,0,0
61926,2020-21,Matija Sarkic,GK,215,0,1,Arsenal,7091,0,44,TRUE,22,0,0,0,0,49,215,0,0
61933,2020-21,Alphonse Areola,GK,211,2.4,9,Leicester,255395,2,45,TRUE,22,0,24,0,8453,13982,211,2,90
61959,2020-21,Jack Butland,GK,217,0,14,Newcastle,3640,0,45,FALSE,22,0,0,0,84,120,217,0,0
61973,2020-21,Robin Olsen,GK,212,4.4,10,Leeds,5620,3,45,FALSE,22,0,43.6,0,329,180,212,1,90
61984,2020-21,Alisson Ramses Becker,GK,216,0,3,Brighton,551697,0,59,TRUE,22,0,0,0,15511,7647,216,0,0
61990,2020-21,Kamil Miazek,GK,212,0,7,Everton,75766,0,40,TRUE,22,0,0,0,0,1128,212,0,0
62001,2020-21,Caoimhin Kelleher,GK,216,3,3,Brighton,8307,3,45,TRUE,22,0,29.6,0,53,408,216,1,90
62003,2020-21,Marek Rodák,GK,211,0,9,Leicester,22578,0,43,TRUE,22,0,0,0,72,308,211,0,0
62006,2020-21,Joe Hart,GK,218,0,5,Chelsea,46117,0,43,TRUE,22,0,0,0,211,390,218,0,0
62036,2020-21,Mark Gillespie,GK,217,0,6,Crystal Palace,5972,0,43,TRUE,22,0,0,0,25,71,217,0,0
62038,2020-21,Harry Lewis,GK,213,0,13,Man Utd,2303,0,40,FALSE,22,0,0,0,259,100,213,0,0
62052,2020-21,Martin Dubravka,GK,217,0,6,Crystal Palace,14358,0,48,TRUE,22,0,0,0,221,419,217,0,0
62065,2020-21,Mathew Ryan,GK,215,0,20,Wolves,585247,0,42,FALSE,22,0,0,0,1193,27934,215,0,0
62074,2020-21,Lee Grant,GK,213,0,16,Southampton,5144,0,40,TRUE,22,0,0,0,218,213,213,0,0
62078,2020-21,Jason Steele,GK,216,0,11,Liverpool,55565,0,40,FALSE,22,0,0,0,600,1033,216,0,0
62090,2020-21,Dean Henderson,GK,213,0,16,Southampton,105665,0,52,TRUE,22,0,0,0,91,761,213,0,0
62098,2020-21,Andreas Söndergaard,GK,215,0,1,Arsenal,22129,0,40,TRUE,22,0,0,0,2555,1081,215,0,0
62099,2020-21,Willy Caballero,GK,218,0,17,Spurs,15731,0,47,FALSE,22,0,0,0,33,123,218,0,0
62108,2020-21,Francisco Casilla Cortés,GK,212,0,7,Everton,69763,0,42,TRUE,22,0,0,0,545,997,212,0,0
62113,2020-21,David Button,GK,214,0,15,Sheffield Utd,324332,0,40,FALSE,22,0,0,0,3470,5003,214,0,0
62118,2020-21,Angus Gunn,GK,213,0,13,Man Utd,8715,0,43,FALSE,22,0,0,0,0,99,213,0,0
62128,2020-21,David Martin,GK,209,0,2,Aston Villa,504245,0,40,FALSE,22,0,0,0,1559,8068,209,0,0
62141,2020-21,Ederson Santana de Moraes,GK,210,0.2,4,Burnley,658384,5,60,FALSE,22,0,2.4,0,42057,11688,210,0,90
62149,2020-21,Christian Walton,GK,216,0,11,Liverpool,101541,0,40,FALSE,22,0,0,0,1974,1487,216,0,0
62158,2020-21,Marcus Bettinelli,GK,211,0,9,Leicester,2059,0,43,TRUE,22,0,0,0,0,19,211,0,0
62163,2020-21,James Trafford,GK,210,0,4,Burnley,8088,0,40,FALSE,22,0,0,0,200,325,210,0,0
62165,2020-21,Nick Pope,GK,210,3.4,12,Man City,863732,2,54,TRUE,22,0,33.6,0,12289,19392,210,2,90
62169,2020-21,Matt Macey,GK,215,0,20,Wolves,106895,0,40,FALSE,22,0,0,0,0,3521,215,0,0
62175,2020-21,Thomas McGill,GK,216,0,11,Liverpool,0,0,40,FALSE,22,0,0,0,0,0,216,0,0
62181,2020-21,Scott Carson,GK,210,0,4,Burnley,1905,0,40,FALSE,22,0,0,0,57,116,210,0,0
62184,2020-21,Vicente Guaita,GK,217,3.3,14,Newcastle,259402,3,48,FALSE,22,0,32.8,0,11927,5226,217,1,90
62186,2020-21,Danny Ward,GK,211,0,8,Fulham,13185,0,43,FALSE,22,0,0,0,61,118,211,0,0
62187,2020-21,Michael Verrips,GK,214,0,18,West Brom,27169,0,40,TRUE,22,0,0,0,414,1144,214,0,0
62189,2020-21,Fraser Forster,GK,213,0,13,Man Utd,508557,0,40,FALSE,22,0,0,0,20073,11185,213,0,0
62196,2020-21,Stephen Henderson,GK,217,0,14,Newcastle,41446,0,40,FALSE,22,0,0,0,673,1018,217,0,0
62205,2020-21,David de Gea,GK,213,0.6,16,Southampton,395552,6,53,TRUE,22,0,6,0,10758,8300,213,0,90
62220,2020-21,Kepa Arrizabalaga,GK,218,0,17,Spurs,44002,0,47,FALSE,22,0,0,0,68,338,218,0,0
62229,2020-21,Aaron Ramsdale,GK,214,2.6,18,West Brom,150690,3,46,TRUE,22,0,26,0,6386,2842,214,1,90
62236,2020-21,Kasper Schmeichel,GK,211,1.1,8,Fulham,810224,6,55,FALSE,22,0,11.4,0,16820,14587,211,0,90
62238,2020-21,Simon Moore,GK,214,0,18,West Brom,7762,0,43,TRUE,22,0,0,0,0,68,214,0,0
62240,2020-21,Jordan Pickford,GK,212,0,10,Leeds,427223,0,48,FALSE,22,0,0,0,2048,19014,212,0,0
62244,2020-21,Robert Sánchez,GK,216,0.9,11,Liverpool,117088,7,44,FALSE,22,0,8.6,0,17026,3841,216,0,90
62262,2020-21,Jed Steer,GK,209,0,19,West Ham,327863,0,40,TRUE,22,0,0,0,1622,7293,209,0,0
62264,2020-21,Wes Foderingham,GK,214,0,18,West Brom,7892,0,43,TRUE,22,0,0,0,119,100,214,0,0
62265,2020-21,Emiliano Martínez,GK,209,3.9,19,West Ham,2681487,4,51,TRUE,22,0,39.2,0,90112,13603,209,3,90
62271,2020-21,John Ruddy,GK,215,0,1,Arsenal,18763,0,43,TRUE,22,0,0,0,72,186,215,0,0
62297,2020-21,Lukasz Fabianski,GK,209,0.6,2,Aston Villa,297092,2,51,FALSE,22,0,6.2,0,4612,10784,209,1,90
62299,2020-21,Ørjan Nyland,GK,209,0,19,West Ham,354443,0,40,TRUE,22,0,0,0,0,9149,209,0,0
62306,2020-21,Alex McCarthy,GK,213,3.3,13,Man Utd,1461178,0,46,FALSE,22,0,33.2,0,11691,42766,213,9,90
62314,2020-21,Wayne Hennessey,GK,217,0,14,Newcastle,23653,0,43,FALSE,22,0,0,0,58,354,217,0,0
62317,2020-21,Hugo Lloris,GK,218,1.2,5,Chelsea,543224,2,56,TRUE,22,0,12.2,0,2224,28237,218,1,90
62322,2020-21,Karlo Ziger,GK,218,0,17,Spurs,63426,0,40,FALSE,22,0,0,0,3059,1768,218,0,0
62354,2020-21,Elia Caprile,GK,212,0,7,Everton,23387,0,40,TRUE,22,0,0,0,245,405,212,0,0
62366,2020-21,Darren Randolph,GK,209,0,2,Aston Villa,19894,0,44,FALSE,22,0,0,0,35,1239,209,0,0
62367,2020-21,Jonas Lössl,GK,212,0,10,Leeds,8894,0,43,FALSE,22,0,0,0,30,151,212,0,0
62372,2020-21,Paulo Gazzaniga,GK,218,0,5,Chelsea,17276,0,43,TRUE,22,0,0,0,41,286,218,0,0
62382,2020-21,Tom Heaton,GK,209,0,19,West Ham,5016,0,45,TRUE,22,0,0,0,189,155,209,0,0
62386,2020-21,Roberto Jimenez Gago,GK,209,0,2,Aston Villa,798,0,45,FALSE,22,0,0,0,0,3,209,0,0
62393,2020-21,Will Norris,GK,210,0,12,Man City,10445,0,40,TRUE,22,0,0,0,271,271,210,0,0
62413,2020-21,Adrián San Miguel del Castillo,GK,216,0,3,Brighton,27328,0,42,TRUE,22,0,0,0,262,497,216,0,0
62425,2020-21,Sergio Romero,GK,213,0,16,Southampton,5778,0,49,TRUE,22,0,0,0,0,26,213,0,0
62444,2020-21,Rui Pedro dos Santos Patrício,GK,215,1.8,1,Arsenal,363187,2,54,TRUE,22,0,17.6,0,1239,11079,215,1,90
62445,2020-21,João Virgínia,GK,212,0,10,Leeds,5470,0,43,FALSE,22,0,0,0,32,45,212,0,0
62453,2020-21,Rúnar Alex Rúnarsson,GK,215,1.7,20,Wolves,3226,1,44,FALSE,22,0,16.6,0,47,80,215,0,15
62472,2020-21,Daniel Langley,GK,225,0,16,Southampton,5546,0,40,TRUE,23,0,0,0,234,382,225,0,0
62474,2020-21,Bailey Peacock-Farrell,GK,220,0,3,Brighton,106411,0,40,TRUE,23,0,0,0,764,2793,220,0,0
62487,2020-21,Andy Lonergan,GK,227,0,17,Spurs,2059,0,40,FALSE,23,0,0,0,369,276,227,0,0
62495,2020-21,Zack Steffen,GK,223,0,11,Liverpool,6532,0,44,FALSE,23,0,0,0,180,628,223,0,0
62496,2020-21,Fabricio Agosto Ramírez,GK,221,0,19,West Ham,110794,0,40,TRUE,23,0,0,0,419,2233,221,0,0
62506,2020-21,Karl Darlow,GK,225,2.5,16,Southampton,157413,1,50,TRUE,23,0,24.8,0,4568,9655,225,2,90
62513,2020-21,Bernd Leno,GK,219,0,2,Aston Villa,591661,0,50,FALSE,23,0,0,0,1266,159920,219,0,0
62530,2020-21,Illan Meslier,GK,222,2.3,6,Crystal Palace,452769,10,47,TRUE,23,0,23.4,0,15611,13806,222,0,90
62536,2020-21,Sam Johnstone,GK,227,3.1,17,Spurs,196286,2,45,FALSE,23,0,30.8,0,1844,23873,227,2,90
62567,2020-21,Edouard Mendy,GK,226,2.3,15,Sheffield Utd,643368,3,51,FALSE,23,0,22.8,0,102709,9125,226,1,90
62583,2020-21,Claudio Bravo,GK,223,0,11,Liverpool,1721,0,45,FALSE,23,0,0,0,0,12,223,0,0
62590,2020-21,Matija Sarkic,GK,228,0,9,Leicester,7026,0,44,TRUE,23,0,0,0,0,64,228,0,0
62597,2020-21,Alphonse Areola,GK,221,1.1,19,West Ham,257890,6,45,TRUE,23,0,10.8,0,12386,11458,221,0,90
62623,2020-21,Jack Butland,GK,222,0,10,Leeds,3757,0,45,FALSE,23,0,0,0,169,179,222,0,0
62637,2020-21,Robin Olsen,GK,224,2.1,13,Man Utd,6841,1,45,FALSE,23,0,21.4,0,1337,365,224,3,90
62649,2020-21,Alisson Ramses Becker,GK,223,0.4,12,Man City,517881,0,59,TRUE,23,0,3.8,0,3489,37815,223,4,90
62655,2020-21,Kamil Miazek,GK,222,0,6,Crystal Palace,74303,0,40,TRUE,23,0,0,0,0,1459,222,0,0
62666,2020-21,Caoimhin Kelleher,GK,223,0,12,Man City,8984,0,45,TRUE,23,0,0,0,776,381,223,0,0
62668,2020-21,Marek Rodák,GK,221,0,19,West Ham,22339,0,43,TRUE,23,0,0,0,110,389,221,0,0
62671,2020-21,Joe Hart,GK,227,0,18,West Brom,46209,0,43,TRUE,23,0,0,0,404,554,227,0,0
62701,2020-21,Mark Gillespie,GK,225,0,16,Southampton,5936,0,43,TRUE,23,0,0,0,34,95,225,0,0
62703,2020-21,Harry Lewis,GK,225,0,14,Newcastle,2387,0,40,FALSE,23,0,0,0,189,175,225,0,0
62717,2020-21,Martin Dubravka,GK,225,0,16,Southampton,14582,0,48,TRUE,23,0,0,0,503,476,225,0,0
62730,2020-21,Mathew Ryan,GK,219,4.6,2,Aston Villa,556136,4,42,FALSE,23,0,45.6,0,2574,31872,219,1,90
62739,2020-21,Lee Grant,GK,224,0,7,Everton,4946,0,40,TRUE,23,0,0,0,147,406,224,0,0
62743,2020-21,Jason Steele,GK,220,0,4,Burnley,54190,0,40,FALSE,23,0,0,0,365,1798,220,0,0
62755,2020-21,Dean Henderson,GK,224,0,7,Everton,104878,0,52,TRUE,23,0,0,0,190,1299,224,0,0
62763,2020-21,Andreas Söndergaard,GK,228,0,9,Leicester,22057,0,40,TRUE,23,0,0,0,1347,1643,228,0,0
62764,2020-21,Willy Caballero,GK,226,0,15,Sheffield Utd,15753,0,47,FALSE,23,0,0,0,82,159,226,0,0
62773,2020-21,Francisco Casilla Cortés,GK,222,0,6,Crystal Palace,69485,0,42,TRUE,23,0,0,0,842,1274,222,0,0
62778,2020-21,David Button,GK,227,0,17,Spurs,318461,0,40,FALSE,23,0,0,0,2813,8894,227,0,0
62783,2020-21,Angus Gunn,GK,225,0,14,Newcastle,8618,0,43,FALSE,23,0,0,0,0,99,225,0,0
62793,2020-21,David Martin,GK,221,0,8,Fulham,491034,0,40,FALSE,23,0,0,0,951,14152,221,0,0
62806,2020-21,Ederson Santana de Moraes,GK,223,1.9,11,Liverpool,673300,2,61,FALSE,23,0,18.8,0,43237,33834,223,1,90
62814,2020-21,Christian Walton,GK,220,0,4,Burnley,100583,0,40,FALSE,23,0,0,0,1353,2405,220,0,0
62823,2020-21,Marcus Bettinelli,GK,221,0,19,West Ham,2044,0,43,TRUE,23,0,0,0,0,16,221,0,0
62828,2020-21,James Trafford,GK,223,0,11,Liverpool,7976,0,40,FALSE,23,0,0,0,192,391,223,0,0
62830,2020-21,Nick Pope,GK,220,0.7,3,Brighton,1011667,2,55,TRUE,23,0,6.6,0,151039,11392,220,1,90
62834,2020-21,Matt Macey,GK,219,0,2,Aston Villa,102539,0,40,FALSE,23,0,0,0,0,4355,219,0,0
62840,2020-21,Thomas McGill,GK,220,0,4,Burnley,200,0,40,FALSE,23,0,0,0,182,12,220,0,0
62846,2020-21,Scott Carson,GK,223,0,11,Liverpool,1999,0,40,FALSE,23,0,0,0,146,121,223,0,0
62849,2020-21,Vicente Guaita,GK,222,3.8,10,Leeds,264743,2,48,FALSE,23,0,37.6,0,12369,7742,222,2,90
62851,2020-21,Danny Ward,GK,228,0,20,Wolves,13169,0,43,FALSE,23,0,0,0,101,174,228,0,0
62852,2020-21,Michael Verrips,GK,226,0,5,Chelsea,25282,0,40,TRUE,23,0,0,0,0,1866,226,0,0
62854,2020-21,Fraser Forster,GK,225,0,14,Newcastle,497206,0,40,FALSE,23,0,0,0,11063,22744,225,0,0
62861,2020-21,Stephen Henderson,GK,222,0,10,Leeds,40799,0,40,FALSE,23,0,0,0,634,1442,222,0,0
62870,2020-21,David de Gea,GK,224,0,7,Everton,414011,1,53,TRUE,23,0,0,0,26118,12372,224,3,90
62885,2020-21,Kepa Arrizabalaga,GK,226,0,15,Sheffield Utd,43953,0,47,FALSE,23,0,0,0,278,467,226,0,0
62894,2020-21,Aaron Ramsdale,GK,226,0,5,Chelsea,147723,1,46,TRUE,23,0,0,0,2300,5447,226,2,90
62901,2020-21,Kasper Schmeichel,GK,228,1.1,20,Wolves,824952,6,55,FALSE,23,0,11,0,24742,14657,228,0,90
62903,2020-21,Simon Moore,GK,226,0,5,Chelsea,7657,0,43,TRUE,23,0,0,0,0,103,226,0,0
62905,2020-21,Jordan Pickford,GK,224,0,13,Man Utd,390133,0,48,FALSE,23,0,0,0,381,37233,224,0,0
62909,2020-21,Robert Sánchez,GK,220,4.4,4,Burnley,179633,5,45,FALSE,23,0,43.6,0,62559,3923,220,1,90
62927,2020-21,Jed Steer,GK,219,0,1,Arsenal,340245,0,39,TRUE,23,0,0,0,19001,9952,219,0,0
62929,2020-21,Wes Foderingham,GK,226,0,5,Chelsea,7895,0,43,TRUE,23,0,0,0,137,156,226,0,0
62930,2020-21,Emiliano Martínez,GK,219,2.2,1,Arsenal,2737236,9,52,TRUE,23,0,21.8,0,79598,32995,219,0,90
62936,2020-21,John Ruddy,GK,228,0,9,Leicester,18658,0,43,TRUE,23,0,0,0,99,257,228,0,0
62962,2020-21,Lukasz Fabianski,GK,221,2.2,8,Fulham,311177,6,51,FALSE,23,0,21.6,0,23321,11377,221,0,90
62964,2020-21,Ørjan Nyland,GK,219,0,1,Arsenal,344343,0,40,TRUE,23,0,0,0,0,10108,219,0,0
62971,2020-21,Alex McCarthy,GK,225,1.2,14,Newcastle,1414102,1,46,FALSE,23,0,12,0,15987,64860,225,3,90
62979,2020-21,Wayne Hennessey,GK,222,0,10,Leeds,23317,0,43,FALSE,23,0,0,0,56,408,222,0,0
62982,2020-21,Hugo Lloris,GK,227,1,18,West Brom,556589,6,56,TRUE,23,0,9.8,0,24427,15779,227,0,90
62987,2020-21,Karlo Ziger,GK,226,0,15,Sheffield Utd,62027,0,40,FALSE,23,0,0,0,1477,2802,226,0,0
63019,2020-21,Elia Caprile,GK,222,0,6,Crystal Palace,22948,0,40,TRUE,23,0,0,0,192,669,222,0,0
63032,2020-21,Darren Randolph,GK,221,0,8,Fulham,18343,0,43,FALSE,23,0,0,0,29,1598,221,0,0
63033,2020-21,Jonas Lössl,GK,224,0,13,Man Utd,8507,0,43,FALSE,23,0,0,0,0,378,224,0,0
63038,2020-21,Paulo Gazzaniga,GK,227,0,18,West Brom,16604,0,43,TRUE,23,0,0,0,0,659,227,0,0
63048,2020-21,Tom Heaton,GK,219,0,1,Arsenal,5221,0,45,TRUE,23,0,0,0,269,207,219,0,0
63052,2020-21,Roberto Jimenez Gago,GK,221,0,8,Fulham,793,0,45,FALSE,23,0,0,0,0,4,221,0,0
63060,2020-21,Will Norris,GK,220,0,3,Brighton,10210,0,40,TRUE,23,0,0,0,230,510,220,0,0
63080,2020-21,Adrián San Miguel del Castillo,GK,223,0,12,Man City,27383,0,42,TRUE,23,0,0,0,491,617,223,0,0
63092,2020-21,Sergio Romero,GK,224,0,7,Everton,5741,0,49,TRUE,23,0,0,0,0,35,224,0,0
63111,2020-21,Rui Pedro dos Santos Patrício,GK,228,1.4,9,Leicester,355441,8,53,TRUE,23,0,14,0,1564,10097,228,0,90
63112,2020-21,João Virgínia,GK,224,0,13,Man Utd,5523,0,43,FALSE,23,0,0,0,88,73,224,0,0
63120,2020-21,Rúnar Alex Rúnarsson,GK,219,0,2,Aston Villa,5107,0,44,FALSE,23,0,0,0,1960,346,219,0,0
63140,2020-21,Daniel Langley,GK,231,0,5,Chelsea,5367,0,40,FALSE,24,0,0,0,242,476,231,0,0
63142,2020-21,Bailey Peacock-Farrell,GK,232,0,6,Crystal Palace,103137,0,40,FALSE,24,0,0,0,1538,4684,232,0,0
63143,2020-21,Bailey Peacock-Farrell,GK,160,0,8,Fulham,103137,0,40,TRUE,24,0,0,0,1538,4684,160,0,0
63159,2020-21,Andy Lonergan,GK,237,0,13,Man Utd,2200,0,40,TRUE,24,0,0,0,303,237,237,0,0
63169,2020-21,Zack Steffen,GK,235,0,17,Spurs,5851,0,44,TRUE,24,0,0,0,202,937,235,0,0
63170,2020-21,Zack Steffen,GK,153,0,7,Everton,5851,0,44,FALSE,24,0,0,0,202,937,153,0,0
63171,2020-21,Fabricio Agosto Ramírez,GK,233,0,7,Everton,134896,0,39,FALSE,24,0,0,0,23359,4843,233,0,0
63172,2020-21,Fabricio Agosto Ramírez,GK,160,0,4,Burnley,134896,0,39,FALSE,24,0,0,0,23359,4843,160,0,0
63183,2020-21,Karl Darlow,GK,231,3.1,5,Chelsea,142069,2,50,FALSE,24,0,31.4,0,1581,16271,231,2,90
63191,2020-21,Bernd Leno,GK,229,2.3,10,Leeds,565889,2,50,TRUE,24,0,23,0,6244,33223,229,2,90
63211,2020-21,Illan Meslier,GK,229,0,1,Arsenal,449567,0,47,FALSE,24,0,0,0,19215,21722,229,4,90
63219,2020-21,Sam Johnstone,GK,237,3.1,13,Man Utd,175775,4,45,TRUE,24,0,30.8,0,2039,21935,237,1,90
63262,2020-21,Edouard Mendy,GK,231,0,14,Newcastle,629859,0,51,TRUE,24,0,0,0,27056,40939,231,0,0
63280,2020-21,Claudio Bravo,GK,235,0,17,Spurs,1703,0,45,TRUE,24,0,0,0,0,19,235,0,0
63281,2020-21,Claudio Bravo,GK,153,0,7,Everton,1703,0,45,FALSE,24,0,0,0,0,19,153,0,0
63288,2020-21,Matija Sarkic,GK,236,0,16,Southampton,6954,0,44,FALSE,24,0,0,0,0,70,236,0,0
63295,2020-21,Alphonse Areola,GK,233,1.5,7,Everton,296403,6,45,FALSE,24,0,14.8,0,41659,12409,233,0,90
63296,2020-21,Alphonse Areola,GK,160,1.3,4,Burnley,296403,2,45,FALSE,24,0,13,0,41659,12409,160,1,90
63328,2020-21,Jack Butland,GK,232,0,4,Burnley,3921,0,45,TRUE,24,0,0,0,201,180,232,0,0
63345,2020-21,Robin Olsen,GK,233,0.4,8,Fulham,12145,1,45,TRUE,24,0,3.6,0,5478,1323,233,2,90
63346,2020-21,Robin Olsen,GK,153,0,12,Man City,12145,0,45,TRUE,24,0,0,0,5478,1323,153,0,0
63359,2020-21,Alisson Ramses Becker,GK,234,2.5,9,Leicester,500779,2,59,FALSE,24,0,24.8,0,3054,21879,234,3,90
63365,2020-21,Kamil Miazek,GK,229,0,1,Arsenal,72334,0,40,FALSE,24,0,0,0,0,1846,229,0,0
63377,2020-21,Caoimhin Kelleher,GK,234,0,9,Leicester,8816,0,45,FALSE,24,0,0,0,349,701,234,0,0
63380,2020-21,Marek Rodák,GK,233,0,7,Everton,22037,0,43,FALSE,24,0,0,0,178,558,233,0,0
63381,2020-21,Marek Rodák,GK,160,0,4,Burnley,22037,0,43,FALSE,24,0,0,0,178,558,160,0,0
63385,2020-21,Joe Hart,GK,235,0,12,Man City,46208,0,43,FALSE,24,0,0,0,555,792,235,0,0
63419,2020-21,Mark Gillespie,GK,231,0,5,Chelsea,5888,0,43,FALSE,24,0,0,0,48,121,231,0,0
63421,2020-21,Harry Lewis,GK,236,0,20,Wolves,2384,0,40,TRUE,24,0,0,0,151,243,236,0,0
63438,2020-21,Martin Dubravka,GK,231,0,5,Chelsea,14518,0,48,FALSE,24,0,0,0,300,550,231,0,0
63454,2020-21,Mathew Ryan,GK,229,0,10,Leeds,547090,0,42,TRUE,24,0,0,0,8624,18142,229,0,0
63465,2020-21,Lee Grant,GK,237,0,18,West Brom,4780,0,40,FALSE,24,0,0,0,165,393,237,0,0
63469,2020-21,Jason Steele,GK,230,0,2,Aston Villa,52006,0,40,TRUE,24,0,0,0,505,2610,230,0,0
63484,2020-21,Dean Henderson,GK,237,0,18,West Brom,104246,0,52,FALSE,24,0,0,0,248,1346,237,0,0
63494,2020-21,Andreas Söndergaard,GK,236,0,16,Southampton,21997,0,40,FALSE,24,0,0,0,1070,1654,236,0,0
63495,2020-21,Willy Caballero,GK,231,0,14,Newcastle,15721,0,46,TRUE,24,0,0,0,64,204,231,0,0
63508,2020-21,Francisco Casilla Cortés,GK,229,0,1,Arsenal,68560,0,42,FALSE,24,0,0,0,566,1582,229,0,0
63514,2020-21,David Button,GK,237,0,13,Man Utd,308204,0,40,TRUE,24,0,0,0,3125,13259,237,0,0
63522,2020-21,Angus Gunn,GK,236,0,20,Wolves,8494,0,43,TRUE,24,0,0,0,0,125,236,0,0
63532,2020-21,David Martin,GK,238,0,15,Sheffield Utd,476346,0,40,TRUE,24,0,0,0,889,14823,238,0,0
63546,2020-21,Ederson Santana de Moraes,GK,235,4.8,17,Spurs,711425,12,61,TRUE,24,10,37.6,0,65020,37173,235,0,90
63547,2020-21,Ederson Santana de Moraes,GK,153,1.2,7,Everton,711425,2,61,FALSE,24,0,11.8,0,65020,37173,153,1,90
63556,2020-21,Christian Walton,GK,230,0,2,Aston Villa,99097,0,40,TRUE,24,0,0,0,1771,3317,230,0,0
63566,2020-21,Marcus Bettinelli,GK,233,0,7,Everton,2022,0,43,FALSE,24,0,0,0,0,23,233,0,0
63567,2020-21,Marcus Bettinelli,GK,160,0,4,Burnley,2022,0,43,FALSE,24,0,0,0,0,23,160,0,0
63573,2020-21,James Trafford,GK,235,0,17,Spurs,7404,0,40,TRUE,24,0,0,0,184,782,235,0,0
63574,2020-21,James Trafford,GK,153,0,7,Everton,7404,0,40,FALSE,24,0,0,0,184,782,153,0,0
63577,2020-21,Nick Pope,GK,232,2.3,6,Crystal Palace,1303297,8,55,FALSE,24,0,23,0,278941,30634,232,0,90
63578,2020-21,Nick Pope,GK,160,1.3,8,Fulham,1303297,2,55,TRUE,24,0,13.4,0,278941,30634,160,1,90
63582,2020-21,Matt Macey,GK,229,0,10,Leeds,96808,0,40,TRUE,24,0,0,0,0,5447,229,0,0
63588,2020-21,Thomas McGill,GK,230,0,2,Aston Villa,699,0,40,TRUE,24,0,0,0,485,101,230,0,0
63594,2020-21,Scott Carson,GK,235,0,17,Spurs,1962,0,40,TRUE,24,0,0,0,211,271,235,0,0
63595,2020-21,Scott Carson,GK,153,0,7,Everton,1962,0,40,FALSE,24,0,0,0,211,271,153,0,0
63598,2020-21,Vicente Guaita,GK,232,0.7,4,Burnley,262410,1,48,TRUE,24,0,6.6,0,10621,12821,232,3,90
63600,2020-21,Danny Ward,GK,234,0,11,Liverpool,13156,0,43,TRUE,24,0,0,0,227,308,234,0,0
63601,2020-21,Michael Verrips,GK,238,0,19,West Ham,23450,0,40,FALSE,24,0,0,0,0,1763,238,0,0
63603,2020-21,Fraser Forster,GK,236,0,20,Wolves,477169,0,40,TRUE,24,0,0,0,10665,30389,236,0,0
63612,2020-21,Stephen Henderson,GK,232,0,4,Burnley,40422,0,40,TRUE,24,0,0,0,1468,2009,232,0,0
63623,2020-21,David de Gea,GK,237,2.1,18,West Brom,399591,2,53,FALSE,24,0,21.4,0,12013,27856,237,1,90
