,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
84836,2021-22,Harrison Ashby,DEF,200,0,18,Watford,4157,0,40,FALSE,20,0,0,0,149,107,200,0,0
84838,2021-22,Frederik Alves,DEF,200,0,18,Watford,12552,0,40,FALSE,20,0,0,0,0,80,200,0,0
84839,2021-22,Cristian Romero,DEF,199,0,16,Southampton,19553,0,49,FALSE,20,0,0,0,23,203,199,0,0
84840,2021-22,Vontae Daley-Campbell,DEF,197,0,11,Liverpool,349,0,40,TRUE,20,0,0,0,63,23,197,0,0
84841,2021-22,Joel Matip,DEF,197,4.8,9,Leicester,230373,1,49,FALSE,20,3.3,11.2,33,8314,4537,197,1,90
84843,2021-22,Virgil van Dijk,DEF,197,5,9,Leicester,1304345,2,66,FALSE,20,1.7,27,21,15001,27902,197,1,90
84844,2021-22,Ben Wilmot,DEF,200,0,19,West Ham,35,0,45,TRUE,20,0,0,0,0,0,200,0,0
84846,2021-22,Max Aarons,DEF,194,0,7,Crystal Palace,104700,0,43,FALSE,20,0,0,0,2399,2261,194,0,0
84848,2021-22,Antonio Rüdiger,DEF,193,5.7,4,Brighton,2131665,1,62,TRUE,20,2.1,19.6,35,29257,43624,193,1,90
84852,2021-22,Mads Bech Sørensen,DEF,192,0.6,12,Man City,3647,2,43,TRUE,20,0,5.6,0,44,34,192,1,90
84853,2021-22,Malang Sarr,DEF,193,0,4,Brighton,7622,0,49,TRUE,20,0,0,0,111,119,193,0,0
84861,2021-22,Reece Hannam,DEF,194,0,15,Norwich,8560,0,39,TRUE,20,0,0,0,163,173,194,0,0
84862,2021-22,Nathaniel Clyne,DEF,194,0,15,Norwich,7767,0,43,TRUE,20,0,0,0,114,87,194,0,0
84863,2021-22,Luke Mbete,DEF,192,0,3,Brentford,3810,0,40,FALSE,20,0,0,0,32,53,192,0,0
84865,2021-22,Nathan Collins,DEF,198,0,13,Man Utd,7990,0,43,FALSE,20,0,0,0,218,140,198,0,0
84867,2021-22,James Justin,DEF,197,0,11,Liverpool,1665,0,49,TRUE,20,0,0,0,19,21,197,0,0
84869,2021-22,Grant Hanley,DEF,194,0,7,Crystal Palace,10099,0,44,FALSE,20,0,0,0,86,436,194,0,0
84872,2021-22,Jarosław Jach,DEF,194,0,15,Norwich,3377,0,43,TRUE,20,0,0,0,14,24,194,0,0
84874,2021-22,Çaglar Söyüncü,DEF,197,0,11,Liverpool,143063,0,49,TRUE,20,0,0,0,34,6111,197,0,0
84875,2021-22,John Stones,DEF,192,0,3,Brentford,249199,0,53,FALSE,20,0,0,0,259,8987,192,0,0
84876,2021-22,Emerson Aparecido Leite de Souza Junior,DEF,199,1.4,16,Southampton,109913,2,49,FALSE,20,3.8,8.2,2,53787,2198,199,1,76
84884,2021-22,Ethan Pinnock,DEF,192,5.2,12,Man City,314934,2,45,TRUE,20,20.6,21.6,10,870,7003,192,1,90
84887,2021-22,Davinson Sánchez,DEF,199,5,16,Southampton,185626,2,45,FALSE,20,10.3,19.6,20,44457,3282,199,1,90
84890,2021-22,Jacob Sørensen,DEF,194,0.9,7,Crystal Palace,4338,1,43,FALSE,20,0.7,6,2,26,38,194,3,90
84893,2021-22,Winston Reid,DEF,200,0,18,Watford,81527,0,39,FALSE,20,0,0,0,234,648,200,0,0
84899,2021-22,Ben Nelson,DEF,197,0,11,Liverpool,708,0,40,TRUE,20,0,0,0,100,60,197,0,0
84901,2021-22,Kevin Long,DEF,198,0,13,Man Utd,11729,0,40,FALSE,20,0,0,0,150,140,198,0,0
84906,2021-22,Matt Doherty,DEF,199,9.4,16,Southampton,21334,1,47,FALSE,20,42,8.8,43,297,262,199,0,45
84907,2021-22,Yan Valery,DEF,199,1.7,17,Spurs,44320,2,39,TRUE,20,1.1,15,1,1131,617,199,1,90
84908,2021-22,Charlie Goode,DEF,192,0,12,Man City,157285,0,39,TRUE,20,0,0,0,191,6315,192,0,0
84909,2021-22,Marcos Alonso,DEF,193,1,4,Brighton,964860,2,57,TRUE,20,2.6,7,0,22918,19271,193,1,63
84911,2021-22,Oleksandr Zinchenko,DEF,192,0,3,Brentford,101964,0,53,FALSE,20,0,0,0,8071,4292,192,0,0
84912,2021-22,Nathaniel Phillips,DEF,197,0,9,Leicester,12553,0,42,FALSE,20,0,0,0,9,105,197,0,0
84915,2021-22,Phil Bardsley,DEF,198,0,13,Man Utd,52308,0,39,FALSE,20,0,0,0,419,511,198,0,0
84922,2021-22,Joel Ward,DEF,194,1.9,15,Norwich,25595,6,45,TRUE,20,1.1,15,3,2958,524,194,0,90
84924,2021-22,Vladimir Coufal,DEF,200,3.1,18,Watford,332390,2,47,FALSE,20,11.6,19.6,0,9629,6008,200,1,90
84925,2021-22,Ben Johnson,DEF,200,1.4,18,Watford,315679,2,40,FALSE,20,1.3,12.2,0,6751,9383,200,1,81
84926,2021-22,Toby Alderweireld,DEF,199,0,16,Southampton,1627,0,50,FALSE,20,0,0,0,0,0,199,0,0
84938,2021-22,Tino Livramento,DEF,199,0,17,Spurs,1485525,0,44,TRUE,20,0,0,0,13655,37769,199,0,0
84941,2021-22,Charlie Taylor,DEF,198,0.9,13,Man Utd,42483,1,44,FALSE,20,2.1,6.6,0,4899,1573,198,3,90
84944,2021-22,Jack Stephens,DEF,199,0,17,Spurs,4807,0,44,TRUE,20,0,0,0,6,61,199,0,0
84945,2021-22,Lyanco Evangelista Silveira Neves Vojnovic,DEF,199,0,17,Spurs,1878,0,44,TRUE,20,0,0,0,5,79,199,0,0
84949,2021-22,Ben Gibson,DEF,194,4.1,7,Crystal Palace,6492,0,44,FALSE,20,10.4,24.4,6,376,255,194,3,90
84954,2021-22,Alex Nicolao Telles,DEF,198,0,5,Burnley,101292,0,50,TRUE,20,0,0,0,11296,3721,198,0,0
84960,2021-22,Harry Maguire,DEF,198,1.5,5,Burnley,468259,2,54,TRUE,20,1.1,13.4,0,11785,6527,198,1,90
84961,2021-22,Raphaël Varane,DEF,198,0.3,5,Burnley,174201,1,55,TRUE,20,0,2.8,0,10291,1325,198,0,24
84969,2021-22,Adam Webster,DEF,193,0,6,Chelsea,14263,0,44,FALSE,20,0,0,0,264,163,193,0,0
84970,2021-22,Tobi Omole,DEF,199,0,16,Southampton,6980,0,40,FALSE,20,0,0,0,56,112,199,0,0
84972,2021-22,Matthew Pollock,DEF,200,0,19,West Ham,26742,0,40,TRUE,20,0,0,0,0,192,200,0,0
84973,2021-22,Aaron Wan-Bissaka,DEF,198,4.6,5,Burnley,302473,2,51,TRUE,20,23.6,22,0,2307,3785,198,1,90
84974,2021-22,Joël Veltman,DEF,193,5.3,6,Chelsea,50061,2,42,FALSE,20,14.4,28.8,10,168,2249,193,1,90
84977,2021-22,Marc Cucurella,DEF,193,6.8,6,Chelsea,110647,8,50,FALSE,20,21.5,41,5,7699,3771,193,1,90
84980,2021-22,Lewis Dunk,DEF,193,0,6,Chelsea,202433,0,49,FALSE,20,0,0,0,38,8524,193,0,0
84987,2021-22,Kyle Walker,DEF,192,0,3,Brentford,492106,0,55,FALSE,20,0,0,0,216,44736,192,0,0
84990,2021-22,Marc Navarro,DEF,200,0,19,West Ham,19230,0,40,TRUE,20,0,0,0,0,175,200,0,0
84994,2021-22,Japhet Tanganga,DEF,199,0,16,Southampton,116964,0,42,FALSE,20,0,0,0,11992,1324,199,0,0
84996,2021-22,Tariq Lamptey,DEF,193,0.9,6,Chelsea,181888,2,45,FALSE,20,1.8,0,9,9650,5229,193,1,65
85001,2021-22,Trent Alexander-Arnold,DEF,197,7.7,9,Leicester,3818166,2,83,FALSE,20,50.4,12.8,14,73618,11749,197,1,90
85002,2021-22,Ricardo Domingos Barbosa Pereira,DEF,197,0,11,Liverpool,138809,0,52,TRUE,20,0,0,0,27,1567,197,0,0
85004,2021-22,James Tarkowski,DEF,198,5.2,13,Man Utd,77625,1,49,FALSE,20,0.5,25.2,26,809,968,198,3,90
85005,2021-22,Cheikhou Kouyaté,DEF,194,1.8,15,Norwich,76478,7,45,TRUE,20,2,15.8,0,7715,1354,194,0,90
85007,2021-22,Kristoffer Ajer,DEF,192,0,12,Man City,43648,0,44,TRUE,20,0,0,0,5,555,192,0,0
85010,2021-22,Matthew Lowton,DEF,198,3.5,13,Man Utd,151135,1,44,FALSE,20,19.7,14.8,0,4925,4597,198,3,90
85011,2021-22,Mathias Jorgensen,DEF,192,0,12,Man City,2416,0,45,TRUE,20,0,0,0,6,77,192,0,0
85013,2021-22,Rúben Santos Gato Alves Dias,DEF,192,1.9,3,Brentford,2403964,6,62,FALSE,20,2.3,9,8,49698,30570,192,0,90
85018,2021-22,William Troost-Ekong,DEF,200,0,19,West Ham,9617,0,43,TRUE,20,0,0,0,243,141,200,0,0
85027,2021-22,Haydon Roberts,DEF,193,0,6,Chelsea,16000,0,40,FALSE,20,0,0,0,138,195,193,0,0
85030,2021-22,Craig Cathcart,DEF,200,2.1,19,West Ham,10332,0,43,TRUE,20,0.7,20.4,0,985,285,200,4,90
85034,2021-22,Francisco Sierralta,DEF,200,4.5,19,West Ham,3939,0,43,TRUE,20,0.1,26,19,19,35,200,4,90
85041,2021-22,James Tomkins,DEF,194,0.5,15,Norwich,23549,1,43,TRUE,20,0.3,2.4,2,4422,728,194,0,7
85048,2021-22,Nathan Aké,DEF,192,3.2,3,Brentford,35967,6,47,FALSE,20,9.1,22.6,0,666,591,192,0,90
85050,2021-22,Angelo Ogbonna,DEF,200,0,18,Watford,26577,0,49,FALSE,20,0,0,0,22,350,200,0,0
85054,2021-22,Sergio Reguilón,DEF,199,0.4,16,Southampton,1430226,0,53,FALSE,20,2.8,0.8,0,205447,11433,199,1,45
85055,2021-22,Timothy Castagne,DEF,197,4,11,Liverpool,48329,7,53,TRUE,20,10.6,27,2,1101,1001,197,0,90
85056,2021-22,Joachim Andersen,DEF,194,3.3,15,Norwich,37192,6,45,TRUE,20,0.2,13,20,2992,578,194,0,82
85062,2021-22,Thierry Small,DEF,199,0,17,Spurs,0,0,40,TRUE,20,0,0,0,0,0,199,0,0
85064,2021-22,Tyrick Mitchell,DEF,194,3.7,15,Norwich,122148,8,45,TRUE,20,16.7,20.2,0,19937,2448,194,0,90
85066,2021-22,Andreas Christensen,DEF,193,1.4,4,Brighton,161459,1,46,TRUE,20,0.9,13.4,0,2259,4106,193,0,45
85068,2021-22,Victor Lindelöf,DEF,198,0,5,Burnley,49577,0,48,TRUE,20,0,0,0,1423,5156,198,0,0
85070,2021-22,Jannik Vestergaard,DEF,197,0,11,Liverpool,41969,0,47,TRUE,20,0,0,0,356,488,197,0,0
85077,2021-22,Romain Perraud,DEF,199,2.8,17,Spurs,7781,2,48,TRUE,20,10,9.8,8,77,109,199,1,90
85079,2021-22,Ben Davies,DEF,199,4.9,16,Southampton,190566,2,45,FALSE,20,17.8,23,8,8463,18064,199,1,90
85080,2021-22,Martin Kelly,DEF,194,0,15,Norwich,83437,0,39,TRUE,20,0,0,0,611,1108,194,0,0
85085,2021-22,Bernardo Fernandes Da Silva Junior,DEF,193,0,6,Chelsea,515,0,40,FALSE,20,0,0,0,0,2,193,0,0
85087,2021-22,Mads Roerslev Rasmussen,DEF,192,0.5,12,Man City,4241,2,43,TRUE,20,0.5,4.2,0,16,144,192,1,90
85089,2021-22,Jonny Evans,DEF,197,0,11,Liverpool,18123,0,54,TRUE,20,0,0,0,35,594,197,0,0
85090,2021-22,Ajibola Alese,DEF,200,0,18,Watford,1106,0,40,FALSE,20,0,0,0,149,60,200,0,0
85092,2021-22,Joe Rodon,DEF,199,0,16,Southampton,5625,0,43,FALSE,20,0,0,0,51,66,199,0,0
85095,2021-22,Finley Stevens,DEF,192,0,12,Man City,21142,0,40,TRUE,20,0,0,0,222,260,192,0,0
85096,2021-22,Erik Pieters,DEF,198,0.5,13,Man Utd,8042,1,42,FALSE,20,0.3,2.2,2,63,98,198,0,6
85102,2021-22,Adam Masina,DEF,200,2.4,19,West Ham,5294,0,43,TRUE,20,4.6,7.4,12,58,37,200,4,90
85103,2021-22,Ryan Sessegnon,DEF,199,0,16,Southampton,6411,0,43,FALSE,20,0,0,0,23,275,199,0,0
85105,2021-22,Daniel Amartey,DEF,197,4.5,11,Liverpool,811380,8,38,TRUE,20,0.3,45,0,18869,16677,197,0,90
85106,2021-22,César Azpilicueta,DEF,193,4.7,4,Brighton,294203,2,57,TRUE,20,2.8,23,21,1670,4298,193,1,90
85108,2021-22,Dan Burn,DEF,193,1.8,6,Chelsea,5595,2,44,FALSE,20,0.4,13.4,4,705,185,193,1,90
85109,2021-22,Andrew Omobamidele,DEF,194,0,7,Crystal Palace,273463,0,39,FALSE,20,0,0,0,335,6822,194,0,0
85113,2021-22,Ryan Bertrand,DEF,197,0,11,Liverpool,29168,0,46,TRUE,20,0,0,0,28,626,197,0,0
85121,2021-22,Craig Dawson,DEF,200,1.8,18,Watford,39181,1,49,FALSE,20,0.3,17.8,0,5532,1937,200,1,90
85124,2021-22,Thiago Emiliano da Silva,DEF,193,0,4,Brighton,484595,0,56,TRUE,20,0,0,0,2479,83867,193,0,0
85128,2021-22,Kurt Zouma,DEF,200,0,18,Watford,106580,0,54,FALSE,20,0,0,0,147,2611,200,0,0
85130,2021-22,Aaron Cresswell,DEF,200,0,18,Watford,627420,0,53,FALSE,20,0,0,0,479,27213,200,0,0
85134,2021-22,Owen Beck,DEF,197,0,9,Leicester,762,0,40,FALSE,20,0,0,0,28,26,197,0,0
85135,2021-22,Mohammed Salisu,DEF,199,0,17,Spurs,17623,-2,45,TRUE,20,1.1,0,0,396,434,199,1,38
85141,2021-22,Ryan Fredericks,DEF,200,0,18,Watford,7891,0,44,FALSE,20,0,0,0,82,48,200,0,0
85144,2021-22,Willy Boly,DEF,208,0,13,Man Utd,7281,0,49,FALSE,21,0,0,0,234,207,208,0,0
85145,2021-22,Mads Roerslev Rasmussen,DEF,202,12,2,Aston Villa,6372,14,43,TRUE,21,11.2,58.2,51,1259,311,202,1,90
85146,2021-22,Mads Roerslev Rasmussen,DEF,176,2.6,16,Southampton,6372,0,43,FALSE,21,13.8,12,0,1259,311,176,4,90
85147,2021-22,Sam Byram,DEF,179,0,19,West Ham,1143,0,44,FALSE,21,0,0,0,80,113,179,0,0
85148,2021-22,Andrew Omobamidele,DEF,179,0,19,West Ham,263029,0,39,FALSE,21,0,0,0,418,11948,179,0,0
85149,2021-22,Marc Cucurella,DEF,205,2.9,8,Everton,215106,1,50,FALSE,21,3.1,22.6,3,100829,14949,205,2,90
85150,2021-22,Joël Veltman,DEF,205,2.3,8,Everton,55876,2,42,FALSE,21,9.3,11.4,2,6252,2633,205,1,60
85151,2021-22,Yerson Mosquera Valdelamar,DEF,208,0,13,Man Utd,1711,0,44,FALSE,21,0,0,0,12,16,208,0,0
85156,2021-22,Mathias Jorgensen,DEF,202,0,2,Aston Villa,2394,0,45,TRUE,21,0,0,0,62,96,202,0,0
85157,2021-22,Mathias Jorgensen,DEF,176,0,16,Southampton,2394,0,45,FALSE,21,0,0,0,62,96,176,0,0
85166,2021-22,Angelo Ogbonna,DEF,204,0,7,Crystal Palace,26104,0,49,FALSE,21,0,0,0,49,569,204,0,0
85167,2021-22,Angelo Ogbonna,DEF,179,0,15,Norwich,26104,0,49,TRUE,21,0,0,0,49,569,179,0,0
85172,2021-22,Victor Lindelöf,DEF,208,0,20,Wolves,44985,0,48,TRUE,21,0,0,0,65,4951,208,0,0
85173,2021-22,Ezri Konsa Ngoyo,DEF,202,1.4,3,Brentford,162794,1,49,FALSE,21,0.5,4.8,9,30472,10240,202,2,90
85174,2021-22,Max Kilman,DEF,208,1.6,13,Man Utd,57026,7,45,FALSE,21,1,15.2,0,9979,3894,208,0,90
85178,2021-22,Robin Koch,DEF,206,1.1,5,Burnley,8267,2,43,TRUE,21,0.1,10.8,0,281,141,206,1,90
85179,2021-22,Martin Kelly,DEF,204,0,19,West Ham,82688,0,39,TRUE,21,0,0,0,1628,2029,204,0,0
85180,2021-22,Ethan Pinnock,DEF,202,2.2,2,Aston Villa,377201,2,45,TRUE,21,0.3,21.8,0,29385,9164,202,1,90
85181,2021-22,Ethan Pinnock,DEF,176,1.7,16,Southampton,377201,1,45,FALSE,21,1.4,15.4,0,29385,9164,176,3,67
85182,2021-22,Kris Moore,DEF,206,0,5,Burnley,489,0,40,TRUE,21,0,0,0,115,45,206,0,0
85185,2021-22,Nuno Varela Tavares,DEF,201,0,12,Man City,44626,0,43,TRUE,21,0,0,0,1122,4932,201,0,0
85186,2021-22,Pontus Jansson,DEF,202,2.2,2,Aston Villa,780795,2,46,TRUE,21,0.3,15.6,6,81934,21312,202,1,90
85187,2021-22,Pontus Jansson,DEF,176,1.6,16,Southampton,780795,0,46,FALSE,21,0.3,15.2,0,81934,21312,176,4,90
85191,2021-22,Kyle Walker-Peters,DEF,176,0,3,Brentford,37670,0,48,TRUE,21,0,0,0,779,5951,176,0,0
85192,2021-22,Marc Guéhi,DEF,204,2.1,19,West Ham,155066,1,46,TRUE,21,1.2,19.4,0,9904,12925,204,3,90
85203,2021-22,Mason Holgate,DEF,205,1.5,4,Brighton,40344,1,42,TRUE,21,0.8,14,0,4414,1403,205,3,90
85209,2021-22,William Troost-Ekong,DEF,210,1.6,17,Spurs,9468,2,43,TRUE,21,0,16.4,0,385,470,210,1,90
85211,2021-22,Héctor Bellerín,DEF,201,0,12,Man City,18676,0,48,TRUE,21,0,0,0,0,57,201,0,0
85213,2021-22,Cheikhou Kouyaté,DEF,204,0,19,West Ham,71110,0,45,TRUE,21,0,0,0,4745,4193,204,0,0
85214,2021-22,Joe Rodon,DEF,210,0,18,Watford,5629,0,43,FALSE,21,0,0,0,75,115,210,0,0
85218,2021-22,Nathan Aké,DEF,201,1.9,1,Arsenal,36275,2,47,FALSE,21,7,10.4,2,1474,908,201,1,90
85222,2021-22,Rayan Ait Nouri,DEF,208,0,13,Man Utd,56826,0,43,FALSE,21,0,0,0,1753,7705,208,0,0
85223,2021-22,Trevoh Chalobah,DEF,203,1,11,Liverpool,201444,1,47,TRUE,21,1.8,8.6,0,9491,8751,203,2,69
85225,2021-22,Hugo Bueno,DEF,208,0,13,Man Utd,2298,0,40,FALSE,21,0,0,0,287,187,208,0,0
85226,2021-22,Ben Johnson,DEF,204,2.7,7,Crystal Palace,344445,0,40,FALSE,21,13.5,13.8,0,47290,15849,204,0,45
85227,2021-22,Ben Johnson,DEF,179,0,15,Norwich,344445,0,40,TRUE,21,0,0,0,47290,15849,179,0,0
85228,2021-22,Joseph Gomez,DEF,203,0,6,Chelsea,35103,0,47,FALSE,21,0,0,0,255,280,203,0,0
85230,2021-22,Bali Mumba,DEF,179,0,19,West Ham,25309,0,39,FALSE,21,0,0,0,1182,1470,179,0,0
85231,2021-22,Konstantinos Tsimikas,DEF,203,3.8,6,Chelsea,1132526,1,37,FALSE,21,20.3,14.8,3,91320,41306,203,2,90
85233,2021-22,Jarell Quansah,DEF,203,0,6,Chelsea,192,0,40,FALSE,21,0,0,0,20,20,203,0,0
85238,2021-22,Thierry Small,DEF,176,0,3,Brentford,150,0,40,TRUE,21,0,0,0,69,16,176,0,0
85240,2021-22,Nathan Patterson,DEF,205,0,4,Brighton,0,0,45,TRUE,21,0,0,0,0,0,205,0,0
85241,2021-22,Lucas Digne,DEF,205,0,4,Brighton,440160,0,50,TRUE,21,0,0,0,33665,9126,205,0,0
85242,2021-22,Yan Valery,DEF,176,0,3,Brentford,46815,0,39,TRUE,21,0,0,0,4057,2058,176,0,0
85243,2021-22,Jarrad Branthwaite,DEF,205,0,4,Brighton,47518,0,40,TRUE,21,0,0,0,13929,3225,205,0,0
85250,2021-22,Rúben Santos Gato Alves Dias,DEF,201,3.5,1,Arsenal,2492839,2,62,FALSE,21,3.6,19.6,12,153628,61206,201,1,90
85253,2021-22,Calum Chambers,DEF,201,0,12,Man City,15138,0,42,TRUE,21,0,0,0,16,280,201,0,0
85254,2021-22,Charlie Cresswell,DEF,206,0,5,Burnley,32206,0,40,TRUE,21,0,0,0,63,1669,206,0,0
85258,2021-22,Mads Bech Sørensen,DEF,202,2.9,2,Aston Villa,4383,2,43,TRUE,21,10.5,18.4,0,522,132,202,1,90
85259,2021-22,Mads Bech Sørensen,DEF,176,0,16,Southampton,4383,0,43,FALSE,21,0,0,0,522,132,176,0,0
85260,2021-22,Nathan Ferguson,DEF,204,0,19,West Ham,613,0,45,TRUE,21,0,0,0,58,66,204,0,0
85262,2021-22,Toby Alderweireld,DEF,210,0,18,Watford,1620,0,50,FALSE,21,0,0,0,0,7,210,0,0
85265,2021-22,John Stones,DEF,201,0,1,Arsenal,242130,0,53,FALSE,21,0,0,0,171,8547,201,0,0
85274,2021-22,Harrison Ashby,DEF,204,0,7,Crystal Palace,4031,0,40,FALSE,21,0,0,0,211,195,204,0,0
85275,2021-22,Harrison Ashby,DEF,179,0,15,Norwich,4031,0,40,TRUE,21,0,0,0,211,195,179,0,0
85276,2021-22,William Saliba,DEF,201,0,12,Man City,207,0,45,TRUE,21,0,0,0,0,2,201,0,0
85277,2021-22,Finley Stevens,DEF,202,0,2,Aston Villa,21377,0,40,TRUE,21,0,0,0,700,671,202,0,0
85278,2021-22,Finley Stevens,DEF,176,2.1,16,Southampton,21377,1,40,FALSE,21,10.3,8.6,2,700,671,176,0,14
85283,2021-22,Winston Reid,DEF,204,0,7,Crystal Palace,79927,0,39,FALSE,21,0,0,0,554,1763,204,0,0
85284,2021-22,Winston Reid,DEF,179,0,15,Norwich,79927,0,39,TRUE,21,0,0,0,554,1763,179,0,0
85287,2021-22,Nathaniel Clyne,DEF,204,0,19,West Ham,7692,0,43,TRUE,21,0,0,0,118,160,204,0,0
85288,2021-22,Ben Davies,DEF,210,6.5,18,Watford,187186,6,45,FALSE,21,26.3,18.4,20,12228,16233,210,0,90
85289,2021-22,Joshua Wilson-Esbrand,DEF,201,0,1,Arsenal,8250,0,39,FALSE,21,0,0,0,1371,619,201,0,0
85290,2021-22,Jacob Sørensen,DEF,179,0,19,West Ham,4334,0,43,FALSE,21,0,0,0,72,103,179,0,0
85297,2021-22,Dimitris Giannoulis,DEF,179,0,19,West Ham,5731,0,44,FALSE,21,0,0,0,25,345,179,0,0
85298,2021-22,Ajibola Alese,DEF,204,0,7,Crystal Palace,1103,0,40,FALSE,21,0,0,0,222,150,204,0,0
85299,2021-22,Ajibola Alese,DEF,179,0,15,Norwich,1103,0,40,TRUE,21,0,0,0,222,150,179,0,0
85304,2021-22,Jonathan Castro Otto,DEF,208,0,13,Man Utd,552,0,45,FALSE,21,0,0,0,16,21,208,0,0
85309,2021-22,Romain Saïss,DEF,208,1.7,13,Man Utd,257819,6,51,FALSE,21,1.5,6.4,9,86481,20144,208,0,90
85310,2021-22,Nélson Cabral Semedo,DEF,208,8.9,13,Man Utd,187399,8,48,FALSE,21,32.9,26.6,29,8622,8450,208,0,90
85319,2021-22,Lewis Dunk,DEF,205,0,8,Everton,193747,0,49,FALSE,21,0,0,0,90,9976,205,0,0
85321,2021-22,Adam Masina,DEF,210,1.4,17,Spurs,5384,2,43,TRUE,21,0.8,13.2,0,195,136,210,1,90
85323,2021-22,Lamare Bogarde,DEF,202,0,3,Brentford,7152,0,40,FALSE,21,0,0,0,433,310,202,0,0
85326,2021-22,Christoph Zimmermann,DEF,179,0,19,West Ham,3472,0,44,FALSE,21,0,0,0,42,80,179,0,0
85327,2021-22,Reece Welch,DEF,205,0,4,Brighton,1999,0,40,TRUE,21,0,0,0,198,102,205,0,0
85334,2021-22,Charlie Taylor,DEF,206,5.4,10,Leeds,41593,1,44,FALSE,21,29.1,25.2,0,4549,2905,206,3,90
85336,2021-22,Ben Mee,DEF,206,2.5,10,Leeds,44389,1,48,FALSE,21,0.5,24.8,0,2046,1521,206,3,90
85339,2021-22,Luke Mbete,DEF,201,0,1,Arsenal,3817,0,40,FALSE,21,0,0,0,48,89,201,0,0
85347,2021-22,Eric Bailly,DEF,208,0,20,Wolves,12267,0,49,TRUE,21,0,0,0,206,522,208,0,0
85348,2021-22,Davinson Sánchez,DEF,210,9.1,18,Watford,197585,15,45,FALSE,21,6.4,46,39,33360,11047,210,0,90
85349,2021-22,Cédric Soares,DEF,201,0,12,Man City,13238,0,42,TRUE,21,0,0,0,32,437,201,0,0
85353,2021-22,Emerson Palmieri dos Santos,DEF,203,0,11,Liverpool,952,0,45,TRUE,21,0,0,0,0,5,203,0,0
85358,2021-22,Jeremy Ngakia,DEF,210,0,17,Spurs,4032,0,43,TRUE,21,0,0,0,114,117,210,0,0
85364,2021-22,Harry Maguire,DEF,208,0,20,Wolves,477562,0,54,TRUE,21,0,0,0,19617,13670,208,0,0
85368,2021-22,Frederik Alves,DEF,204,0,7,Crystal Palace,12397,0,40,FALSE,21,0,0,0,0,149,204,0,0
85369,2021-22,Frederik Alves,DEF,179,0,15,Norwich,12397,0,40,TRUE,21,0,0,0,0,149,179,0,0
85372,2021-22,Luke Ayling,DEF,206,4.7,5,Burnley,259299,2,43,TRUE,21,18.7,28.4,0,8032,4895,206,1,90
85380,2021-22,Luke Shaw,DEF,208,2.4,20,Wolves,1169415,1,50,TRUE,21,11.5,12.2,0,34582,15309,208,1,90
85381,2021-22,Craig Dawson,DEF,204,2.9,7,Crystal Palace,106236,1,49,FALSE,21,0.4,27,2,62573,5480,204,2,90
85382,2021-22,Craig Dawson,DEF,179,1.9,15,Norwich,106236,6,49,TRUE,21,0.6,9.2,9,62573,5480,179,0,90
85388,2021-22,Jack Stephens,DEF,176,0,3,Brentford,4748,0,44,TRUE,21,0,0,0,9,75,176,0,0
85389,2021-22,Francisco Femenía Far,DEF,210,0,17,Spurs,6649,0,43,TRUE,21,0,0,0,99,1070,210,0,0
85393,2021-22,Malang Sarr,DEF,203,0,11,Liverpool,7680,0,49,TRUE,21,0,0,0,153,167,203,0,0
85395,2021-22,Michael Keane,DEF,205,1.4,4,Brighton,446231,1,49,TRUE,21,0.7,12,1,142249,10323,205,3,90
85420,2021-22,Max Aarons,DEF,179,2.7,19,West Ham,95063,1,43,FALSE,21,1.2,23.6,2,268,7526,179,2,90
85421,2021-22,Phil Jones,DEF,208,3.5,20,Wolves,1109,2,45,TRUE,21,1.5,33,0,92,80,208,1,90
85425,2021-22,Charlie Goode,DEF,202,0,2,Aston Villa,149132,0,39,TRUE,21,0,0,0,851,9560,202,0,0
85426,2021-22,Charlie Goode,DEF,176,0,16,Southampton,149132,0,39,FALSE,21,0,0,0,851,9560,176,0,0
85427,2021-22,Kieran Tierney,DEF,201,3.9,12,Man City,758526,4,49,TRUE,21,15.3,23.6,0,151083,40316,201,2,90
85428,2021-22,Shane Duffy,DEF,205,1,8,Everton,1048017,1,41,FALSE,21,0,10,0,18511,59835,205,1,29
85430,2021-22,Andrew Robertson,DEF,203,0,6,Chelsea,165741,0,70,FALSE,21,0,0,0,3796,24421,203,0,0
85432,2021-22,Matthew Pollock,DEF,210,0,17,Spurs,26411,0,40,TRUE,21,0,0,0,0,384,210,0,0
85435,2021-22,Matt Targett,DEF,202,7,3,Brentford,219396,1,47,FALSE,21,28.3,20.8,21,28468,9607,202,2,90
85436,2021-22,Conrad Egan-Riley,DEF,201,0,1,Arsenal,322,0,40,FALSE,21,0,0,0,23,28,201,0,0
85437,2021-22,Sead Kolasinac,DEF,201,0,12,Man City,6713,0,42,TRUE,21,0,0,0,27,65,201,0,0
85442,2021-22,Ki-Jana Hoever,DEF,208,0,13,Man Utd,171382,0,39,FALSE,21,0,0,0,9368,5616,208,0,0
85453,2021-22,César Azpilicueta,DEF,203,4.2,11,Liverpool,294434,1,57,TRUE,21,19.4,20.8,2,5740,5878,203,2,90
